,Empty_droplet_sum,Cell_sum,Soup_probability
TRIT1,524.0,827.0,0.38786084381939306
MYCL,1047.0,1040.0,0.5016770483948251
AL033527.2,11.0,16.0,0.4074074074074074
MFSD2A,4699.0,3777.0,0.5543888626710712
CAP1,15042.0,15272.0,0.496206373292868
PPT1,1854.0,2808.0,0.39768339768339767
RLF,771.0,1460.0,0.34558493948901836
AL050341.2,17.0,39.0,0.30357142857142855
ZMPSTE24,1613.0,2203.0,0.4226939203354298
COL9A2,10.0,15.0,0.4
SMAP2,746.0,934.0,0.444047619047619
ZFP69B,14.0,21.0,0.4
ZFP69,29.0,28.0,0.5087719298245614
AL603839.3,2.0,8.0,0.2
EXO5,71.0,95.0,0.42771084337349397
ZNF684,72.0,94.0,0.43373493975903615
RIMS3,4.0,0.0,1.0
NFYC-AS1,7.0,11.0,0.3888888888888889
NFYC,1018.0,1365.0,0.42719261435165756
KCNQ4,2.0,0.0,1.0
CITED4,886.0,1877.0,0.3206659428157799
CTPS1,174.0,272.0,0.3901345291479821
SLFNL1-AS1,1.0,6.0,0.14285714285714285
SLFNL1,1.0,0.0,1.0
SCMH1,148.0,177.0,0.4553846153846154
FOXO6,216.0,444.0,0.32727272727272727
AC093151.2,0.0,3.0,0.0
HIVEP3,23.0,36.0,0.3898305084745763
GUCA2B,6.0,0.0,1.0
GUCA2A,16.0,24.0,0.4
FOXJ3,2846.0,3867.0,0.4239535230150454
RIMKLA,158.0,453.0,0.25859247135842883
ZMYND12,4.0,9.0,0.3076923076923077
PPCS,2209.0,2816.0,0.43960199004975126
CCDC30,75.0,124.0,0.3768844221105528
PPIH,1057.0,1233.0,0.4615720524017467
AC098484.2,4.0,4.0,0.5
YBX1,17282.0,20108.0,0.4622091468307034
CLDN19,15.0,16.0,0.4838709677419355
P3H1,1808.0,2871.0,0.38640735199829024
C1orf50,136.0,184.0,0.425
AC098484.3,0.0,4.0,0.0
AC098484.1,1.0,0.0,1.0
TMEM269,4.0,6.0,0.4
SVBP,796.0,1138.0,0.41158221302998965
ERMAP,89.0,81.0,0.5235294117647059
AL512353.1,7.0,17.0,0.2916666666666667
ZNF691,78.0,106.0,0.42391304347826086
SLC2A1,6462.0,12827.0,0.3350095909585774
SLC2A1-AS1,92.0,171.0,0.34980988593155893
AC099795.1,2.0,0.0,1.0
FAM183A,28.0,41.0,0.4057971014492754
EBNA1BP2,2535.0,2701.0,0.48414820473644005
CFAP57,6.0,18.0,0.25
TMEM125,127.0,227.0,0.3587570621468927
C1orf210,115.0,176.0,0.3951890034364261
TIE1,1.0,0.0,1.0
AL139289.2,42.0,40.0,0.5121951219512195
CDC20,79.0,105.0,0.42934782608695654
ELOVL1,2412.0,3709.0,0.39405325927136087
MED8,1990.0,2268.0,0.46735556599342415
AL139289.1,4.0,4.0,0.5
SZT2,364.0,673.0,0.3510125361620058
SZT2-AS1,7.0,15.0,0.3181818181818182
HYI,1601.0,2938.0,0.3527208636263494
PTPRF,33571.0,52421.0,0.3903967810959159
AL451062.3,4.0,9.0,0.3076923076923077
KDM4A,500.0,664.0,0.42955326460481097
KDM4A-AS1,22.0,73.0,0.23157894736842105
ST3GAL3,110.0,199.0,0.3559870550161812
AL451062.1,0.0,5.0,0.0
ARTN,8.0,0.0,1.0
AL357079.1,3.0,0.0,1.0
IPO13,293.0,246.0,0.5435992578849722
DPH2,285.0,296.0,0.4905335628227194
ATP6V0B,9260.0,11623.0,0.443422879854427
B4GALT2,424.0,368.0,0.5353535353535354
CCDC24,145.0,220.0,0.3972602739726027
SLC6A9,65.0,96.0,0.40372670807453415
AL139220.2,12.0,20.0,0.375
KLF17,2.0,0.0,1.0
DMAP1,1030.0,1243.0,0.45314562252529694
ERI3,1308.0,1513.0,0.4636653668911733
RNF220,826.0,1090.0,0.4311064718162839
TMEM53,323.0,514.0,0.3859020310633214
ARMH1,7.0,20.0,0.25925925925925924
KIF2C,55.0,82.0,0.40145985401459855
AL592166.1,1.0,0.0,1.0
RPS8,127498.0,274143.0,0.31744269135870096
BEST4,17.0,37.0,0.3148148148148148
PLK3,1094.0,1052.0,0.5097856477166822
TCTEX1D4,16.0,28.0,0.36363636363636365
BTBD19,64.0,158.0,0.2882882882882883
PTCH2,97.0,378.0,0.20421052631578948
EIF2B3,555.0,591.0,0.48429319371727747
HECTD3,734.0,859.0,0.46076585059635905
UROD,1512.0,1318.0,0.5342756183745583
ZSWIM5,8.0,12.0,0.4
LINC01144,6.0,3.0,0.6666666666666666
HPDL,69.0,134.0,0.3399014778325123
MUTYH,157.0,294.0,0.34811529933481156
TOE1,320.0,439.0,0.42160737812911725
TESK2,553.0,1017.0,0.3522292993630573
CCDC163,97.0,170.0,0.36329588014981273
MMACHC,173.0,165.0,0.5118343195266272
PRDX1,35606.0,42288.0,0.4571083780522248
AKR1A1,2700.0,3231.0,0.4552352048558422
NASP,4925.0,5332.0,0.48015989080627863
CCDC17,21.0,58.0,0.26582278481012656
GPBP1L1,2331.0,2554.0,0.47717502558853636
TMEM69,556.0,926.0,0.37516869095816463
IPP,319.0,478.0,0.4002509410288582
MAST2,412.0,428.0,0.49047619047619045
PIK3R3,224.0,292.0,0.43410852713178294
AL358075.1,0.0,3.0,0.0
AL358075.2,2.0,0.0,1.0
TSPAN1,4.0,6.0,0.4
POMGNT1,1141.0,1154.0,0.4971677559912854
LURAP1,95.0,64.0,0.5974842767295597
RAD54L,20.0,27.0,0.425531914893617
LRRC41,1974.0,1739.0,0.5316455696202531
UQCRH,12191.0,17823.0,0.40617711734523887
NSUN4,580.0,664.0,0.4662379421221865
FAAH,498.0,920.0,0.3511988716502116
DMBX1,4.0,0.0,1.0
AL136373.1,10.0,25.0,0.2857142857142857
MKNK1-AS1,1.0,7.0,0.125
MKNK1,629.0,1073.0,0.3695652173913043
MOB3C,44.0,55.0,0.4444444444444444
ATPAF1,576.0,654.0,0.4682926829268293
EFCAB14,2949.0,3072.0,0.489785749875436
CYP4B1,2.0,4.0,0.3333333333333333
CYP4X1,2.0,0.0,1.0
CYP4A22-AS1,2.0,4.0,0.3333333333333333
LINC00853,2.0,0.0,1.0
PDZK1IP1,30.0,13.0,0.6976744186046512
TAL1,6.0,0.0,1.0
STIL,67.0,89.0,0.42948717948717946
CMPK1,5093.0,5093.0,0.5
FOXE3,1.0,0.0,1.0
FOXD2-AS1,1.0,0.0,1.0
TRABD2B,1.0,0.0,1.0
SLC5A9,1.0,0.0,1.0
AL109659.2,1.0,0.0,1.0
SPATA6,11.0,29.0,0.275
AGBL4,4.0,0.0,1.0
BEND5,3.0,9.0,0.25
ELAVL4,1.0,0.0,1.0
DMRTA2,4.0,0.0,1.0
FAF1,1279.0,1336.0,0.4891013384321224
CDKN2C,27.0,28.0,0.4909090909090909
LINC01562,5.0,3.0,0.625
RNF11,2771.0,2106.0,0.5681771580889892
AL162430.2,0.0,6.0,0.0
TTC39A,104.0,134.0,0.4369747899159664
TTC39A-AS1,0.0,19.0,0.0
EPS15,1953.0,2240.0,0.4657762938230384
AC104170.2,1.0,6.0,0.14285714285714285
AC104170.1,13.0,6.0,0.6842105263157895
OSBPL9,2159.0,3566.0,0.377117903930131
NRDC,3258.0,3712.0,0.4674318507890961
AL050343.1,15.0,71.0,0.1744186046511628
AL050343.2,4.0,22.0,0.15384615384615385
RAB3B,2825.0,1260.0,0.6915544675642595
TXNDC12,2204.0,3409.0,0.39265989666844825
KTI12,178.0,280.0,0.388646288209607
BTF3L4,2938.0,4232.0,0.4097629009762901
ZFYVE9,298.0,477.0,0.38451612903225807
CC2D1B,592.0,656.0,0.47435897435897434
AL513218.1,4.0,6.0,0.4
ORC1,41.0,54.0,0.43157894736842106
PRPF38A,834.0,1226.0,0.40485436893203886
TUT4,1472.0,2808.0,0.34392523364485983
GPX7,472.0,577.0,0.449952335557674
SHISAL2A,5.0,5.0,0.5
COA7,346.0,370.0,0.48324022346368717
ZYG11B,1143.0,1891.0,0.37673038892551086
ZYG11A,23.0,44.0,0.34328358208955223
ECHDC2,588.0,1671.0,0.2602921646746348
SCP2,3935.0,4118.0,0.48863777474233205
PODN,1.0,0.0,1.0
SLC1A7,1.0,4.0,0.2
CPT2,1035.0,1155.0,0.4726027397260274
AL606760.2,3.0,12.0,0.2
C1orf123,895.0,1330.0,0.40224719101123596
AL606760.3,5.0,13.0,0.2777777777777778
MAGOH,2699.0,3570.0,0.4305311851970011
AL606760.1,22.0,17.0,0.5641025641025641
LRP8,241.0,232.0,0.5095137420718816
LINC01771,4.0,0.0,1.0
AC119428.2,3.0,3.0,0.5
GLIS1,1.0,0.0,1.0
NDC1,218.0,347.0,0.3858407079646018
YIPF1,766.0,856.0,0.4722564734895191
DIO1,3.0,0.0,1.0
HSPB11,1655.0,2139.0,0.43621507643647867
LRRC42,725.0,626.0,0.536639526276832
LDLRAD1,3.0,0.0,1.0
TMEM59,12391.0,21673.0,0.36375645843118837
TCEANC2,363.0,428.0,0.4589127686472819
AL357673.1,2.0,0.0,1.0
CYB5RL,48.0,75.0,0.3902439024390244
MRPL37,1508.0,1537.0,0.49523809523809526
SSBP3,1014.0,1381.0,0.4233820459290188
SSBP3-AS1,0.0,4.0,0.0
AC099796.1,1.0,0.0,1.0
ACOT11,113.0,154.0,0.4232209737827715
MROH7,2.0,0.0,1.0
MROH7-TTC4,1.0,0.0,1.0
TTC4,154.0,200.0,0.4350282485875706
PARS2,54.0,94.0,0.36486486486486486
TTC22,39.0,36.0,0.52
DHCR24,1605.0,1911.0,0.4564846416382253
AC096536.1,8.0,9.0,0.47058823529411764
TMEM61,17.0,84.0,0.16831683168316833
AL590440.1,1.0,0.0,1.0
PCSK9,1.0,0.0,1.0
USP24,691.0,880.0,0.4398472310630172
MIR4422HG,0.0,3.0,0.0
AL603840.1,1.0,0.0,1.0
LINC01753,2.0,0.0,1.0
AC119674.1,14.0,4.0,0.7777777777777778
AC119674.2,3.0,9.0,0.25
PLPP3,723.0,547.0,0.5692913385826772
PRKAA2,151.0,252.0,0.3746898263027295
DAB1,1.0,3.0,0.25
OMA1,230.0,334.0,0.4078014184397163
TACSTD2,658.0,2093.0,0.23918575063613232
MYSM1,738.0,1230.0,0.375
AL136985.3,1.0,5.0,0.16666666666666666
JUN,4785.0,15530.0,0.23554024120108294
AL136985.2,1.0,0.0,1.0
LINC01358,1.0,3.0,0.25
FGGY,93.0,100.0,0.48186528497409326
HOOK1,411.0,672.0,0.37950138504155123
CYP2J2,263.0,1035.0,0.20261941448382126
LINC01748,7.0,11.0,0.3888888888888889
AC099792.1,1.0,0.0,1.0
NFIA,119.0,177.0,0.40202702702702703
TM2D1,2167.0,3993.0,0.3517857142857143
AC099791.2,0.0,3.0,0.0
PATJ,120.0,299.0,0.2863961813842482
L1TD1,1145.0,2305.0,0.3318840579710145
KANK4,548.0,1331.0,0.2916444917509313
USP1,876.0,1171.0,0.42794333170493404
DOCK7,1114.0,1996.0,0.3581993569131833
ANGPTL3,1.0,3.0,0.25
AC103923.1,3.0,10.0,0.23076923076923078
ATG4C,737.0,709.0,0.5096818810511756
AC099794.1,2.0,0.0,1.0
FOXD3-AS1,10.0,7.0,0.5882352941176471
FOXD3,1.0,4.0,0.2
ALG6,474.0,838.0,0.36128048780487804
ITGB3BP,892.0,1236.0,0.4191729323308271
EFCAB7,78.0,98.0,0.4431818181818182
PGM1,4364.0,3845.0,0.5316116457546595
ROR1,104.0,124.0,0.45614035087719296
ROR1-AS1,2.0,6.0,0.25
AL445205.1,40.0,32.0,0.5555555555555556
UBE2U,204.0,190.0,0.5177664974619289
CACHD1,2.0,0.0,1.0
RAVER2,1.0,0.0,1.0
JAK1,2003.0,3090.0,0.39328490084429607
AK4,980.0,2114.0,0.3167420814479638
DNAJC6,362.0,369.0,0.4952120383036936
LEPROT,5322.0,9567.0,0.35744509369333066
LEPR,217.0,311.0,0.4109848484848485
PDE4B,134.0,226.0,0.37222222222222223
SGIP1,3.0,0.0,1.0
AL139147.1,1.0,4.0,0.2
INSL5,0.0,3.0,0.0
WDR78,36.0,61.0,0.3711340206185567
MIER1,2248.0,3666.0,0.3801149814000676
SLC35D1,205.0,456.0,0.3101361573373676
IL23R,6.0,0.0,1.0
IL12RB2,1.0,0.0,1.0
SERBP1,11732.0,17138.0,0.4063733979909941
LINC01702,60.0,65.0,0.48
GADD45A,4949.0,5197.0,0.4877784348511729
GNG12,8396.0,6656.0,0.5577996279564178
GNG12-AS1,23.0,93.0,0.19827586206896552
DIRAS3,2.0,9.0,0.18181818181818182
WLS,82.0,151.0,0.351931330472103
DEPDC1,27.0,99.0,0.21428571428571427
DEPDC1-AS1,1.0,0.0,1.0
AL035412.1,1.0,0.0,1.0
AL033530.1,7.0,14.0,0.3333333333333333
LRRC7,7.0,40.0,0.14893617021276595
LRRC40,517.0,696.0,0.42621599340478156
SRSF11,7526.0,10905.0,0.4083337854701318
ANKRD13C,609.0,652.0,0.4829500396510706
HHLA3,398.0,591.0,0.4024266936299292
CTH,87.0,108.0,0.4461538461538462
AL354872.2,2.0,0.0,1.0
PTGER3,831.0,907.0,0.4781357882623705
AL031429.1,1.0,0.0,1.0
ZRANB2-AS1,3.0,11.0,0.21428571428571427
ZRANB2,3818.0,4339.0,0.4680642393036656
NEGR1,9.0,0.0,1.0
AL354949.1,0.0,4.0,0.0
AL583808.1,2.0,0.0,1.0
LINC01360,1.0,0.0,1.0
LRRIQ3,16.0,22.0,0.42105263157894735
FPGT,302.0,324.0,0.48242811501597443
FPGT-TNNI3K,5.0,14.0,0.2631578947368421
TNNI3K,3.0,4.0,0.42857142857142855
LRRC53,2.0,0.0,1.0
ERICH3,1.0,0.0,1.0
AC135803.1,2.0,8.0,0.2
CRYZ,302.0,438.0,0.4081081081081081
TYW3,1087.0,1375.0,0.4415109666937449
SLC44A5,228.0,585.0,0.28044280442804426
AL357314.1,1.0,0.0,1.0
ACADM,696.0,863.0,0.44644002565747276
RABGGTB,1490.0,1979.0,0.4295185932545402
MSH4,15.0,10.0,0.6
ST6GALNAC3,24.0,31.0,0.43636363636363634
ST6GALNAC5,5.0,8.0,0.38461538461538464
PIGK,807.0,1295.0,0.3839200761179829
AK5,2937.0,2299.0,0.5609243697478992
AC118549.1,592.0,911.0,0.39387890884896876
USP33,1190.0,1583.0,0.429138117562207
MIGA1,1391.0,2944.0,0.32087658592848906
NEXN-AS1,13.0,12.0,0.52
NEXN,1220.0,997.0,0.5502931889941363
FUBP1,2410.0,2335.0,0.5079030558482613
DNAJB4,1039.0,1169.0,0.47056159420289856
GIPC2,87.0,162.0,0.3493975903614458
AC103591.3,63.0,210.0,0.23076923076923078
PTGFR,2.0,5.0,0.2857142857142857
IFI44L,39.0,65.0,0.375
IFI44,3.0,21.0,0.125
ADGRL4,6.0,0.0,1.0
AL353651.3,1.0,0.0,1.0
AL606519.1,1.0,8.0,0.1111111111111111
AL136234.1,2.0,0.0,1.0
ADGRL2,67.0,131.0,0.3383838383838384
LINC01361,1.0,0.0,1.0
LINC01725,9.0,28.0,0.24324324324324326
TTLL7,13.0,25.0,0.34210526315789475
AC104454.2,3.0,0.0,1.0
AL359504.2,5.0,28.0,0.15151515151515152
PRKACB,546.0,733.0,0.42689601250977327
SAMD13,8.0,24.0,0.25
RPF1,736.0,654.0,0.5294964028776978
GNG5,19210.0,23135.0,0.453654504664069
SPATA1,19.0,45.0,0.296875
CTBS,1156.0,1849.0,0.3846921797004992
SSX2IP,111.0,115.0,0.4911504424778761
LPAR3,259.0,591.0,0.30470588235294116
MCOLN2,15.0,32.0,0.3191489361702128
WDR63,2.0,0.0,1.0
MCOLN3,5.0,16.0,0.23809523809523808
SYDE2,148.0,398.0,0.27106227106227104
C1orf52,1428.0,1903.0,0.4287000900630441
BCL10,1285.0,1958.0,0.39623805118717237
AL078459.1,22.0,23.0,0.4888888888888889
DDAH1,143.0,126.0,0.5315985130111525
AC092807.3,8.0,25.0,0.24242424242424243
AC092807.2,3.0,4.0,0.42857142857142855
CYR61,7008.0,11017.0,0.38879334257975035
ZNHIT6,644.0,956.0,0.4025
COL24A1,4.0,0.0,1.0
AL136382.1,0.0,6.0,0.0
ODF2L,1797.0,3980.0,0.3110611043794357
CLCA2,7.0,11.0,0.3888888888888889
CLCA1,2.0,0.0,1.0
AL356270.1,3.0,0.0,1.0
AL049597.2,20.0,21.0,0.4878048780487805
SH3GLB1,9673.0,11700.0,0.4525803583961072
SELENOF,4575.0,5772.0,0.44215714699913017
HS2ST1,725.0,868.0,0.45511613308223475
LINC01140,5.0,17.0,0.22727272727272727
AC099062.1,37.0,55.0,0.40217391304347827
LMO4,11047.0,19372.0,0.3631611821558894
PKN2-AS1,5.0,5.0,0.5
PKN2,1811.0,3670.0,0.3304141580003649
GTF2B,1577.0,2008.0,0.4398884239888424
KYAT3,644.0,732.0,0.4680232558139535
RBMXL1,690.0,796.0,0.46433378196500674
GBP3,899.0,1033.0,0.46532091097308487
GBP1,1358.0,1755.0,0.43623514294892385
GBP2,685.0,842.0,0.4485920104780616
GBP4,28.0,57.0,0.32941176470588235
AC099063.4,1.0,4.0,0.2
GBP5,3.0,0.0,1.0
GBP6,9.0,4.0,0.6923076923076923
LRRC8B,616.0,740.0,0.45427728613569324
LRRC8C-DT,19.0,20.0,0.48717948717948717
LRRC8C,545.0,675.0,0.44672131147540983
AC099568.2,63.0,76.0,0.45323741007194246
LRRC8D,1462.0,1866.0,0.43930288461538464
AL391497.1,2.0,0.0,1.0
ZNF326,1397.0,2257.0,0.3823207443897099
AC091614.1,1.0,0.0,1.0
ZNF644,675.0,994.0,0.40443379269023366
HFM1,6.0,10.0,0.375
CDC7,77.0,64.0,0.5460992907801419
TGFBR3,6891.0,7544.0,0.47738136473848286
BRDT,1357.0,1551.0,0.4666437414030261
EPHX4,45.0,42.0,0.5172413793103449
SETSIP,2.0,3.0,0.4
BTBD8,207.0,338.0,0.3798165137614679
AC104836.1,1.0,4.0,0.2
GLMN,244.0,321.0,0.431858407079646
RPAP2,557.0,840.0,0.39871152469577664
GFI1,8.0,14.0,0.36363636363636365
EVI5,2896.0,3554.0,0.4489922480620155
RPL5,53172.0,75033.0,0.4147420147420147
FAM69A,281.0,399.0,0.41323529411764703
MTF2,969.0,1837.0,0.3453314326443336
TMED5,3034.0,3911.0,0.4368610511159107
CCDC18,77.0,125.0,0.3811881188118812
DR1,2340.0,2633.0,0.47054092097325556
FNBP1L,3222.0,5146.0,0.38503824091778205
BCAR3,1526.0,1897.0,0.4458077709611452
AL109613.1,3.0,16.0,0.15789473684210525
DNTTIP2,1442.0,1302.0,0.5255102040816326
GCLM,2153.0,1913.0,0.529513034923758
ABCA4,106.0,170.0,0.38405797101449274
ARHGAP29,1834.0,4358.0,0.29618863049095606
AC097059.2,2.0,0.0,1.0
ABCD3,985.0,957.0,0.5072090628218332
F3,88.0,346.0,0.20276497695852536
AC093117.1,2.0,0.0,1.0
SLC44A3,110.0,132.0,0.45454545454545453
CNN3,2164.0,3713.0,0.3682150757189042
AC105942.1,11.0,11.0,0.5
ALG14,409.0,599.0,0.40575396825396826
TMEM56,26.0,62.0,0.29545454545454547
TMEM56-RWDD3,10.0,15.0,0.4
AC092802.1,1.0,0.0,1.0
RWDD3,43.0,91.0,0.3208955223880597
PTBP2,255.0,730.0,0.25888324873096447
DPYD,5.0,11.0,0.3125
MIR137HG,1.0,0.0,1.0
SNX7,711.0,817.0,0.4653141361256545
PLPPR4,1.0,0.0,1.0
PALMD,6.0,0.0,1.0
FRRS1,66.0,200.0,0.24812030075187969
AGL,575.0,906.0,0.38825118163403105
AC118553.1,20.0,33.0,0.37735849056603776
SLC35A3,768.0,1893.0,0.28861330326944756
AC118553.2,10.0,48.0,0.1724137931034483
MFSD14A,84.0,85.0,0.4970414201183432
SASS6,150.0,286.0,0.3440366972477064
TRMT13,356.0,488.0,0.4218009478672986
LRRC39,8.0,28.0,0.2222222222222222
DBT,793.0,1102.0,0.41846965699208444
RTCA-AS1,2.0,7.0,0.2222222222222222
RTCA,1177.0,1250.0,0.4849608570251339
CDC14A,106.0,142.0,0.4274193548387097
GPR88,1.0,0.0,1.0
EXTL2,1014.0,2153.0,0.32017682349226395
AC104506.1,54.0,144.0,0.2727272727272727
SLC30A7,1596.0,2218.0,0.4184583114840063
DPH5,345.0,459.0,0.4291044776119403
AC093157.2,10.0,6.0,0.625
AC093157.1,88.0,136.0,0.39285714285714285
AL109741.1,3.0,0.0,1.0
S1PR1,3.0,0.0,1.0
LINC01307,2.0,0.0,1.0
OLFM3,2.0,0.0,1.0
AC114485.1,15.0,8.0,0.6521739130434783
COL11A1,2036.0,3653.0,0.3578836350852522
RNPC3,331.0,713.0,0.3170498084291188
AMY2B,7.0,10.0,0.4117647058823529
AMY1A,1.0,0.0,1.0
LINC01677,1.0,0.0,1.0
AL355306.2,3.0,0.0,1.0
PRMT6,797.0,808.0,0.4965732087227414
NTNG1,40.0,46.0,0.46511627906976744
VAV3,2100.0,1754.0,0.5448884276076803
SLC25A24,2435.0,3130.0,0.43755615453728663
AL359258.2,20.0,35.0,0.36363636363636365
NBPF6,2.0,4.0,0.3333333333333333
FAM102B,269.0,230.0,0.5390781563126252
HENMT1,229.0,323.0,0.4148550724637681
PRPF38B,2496.0,3768.0,0.39846743295019155
FNDC7,1.0,7.0,0.125
STXBP3,1137.0,1391.0,0.4497626582278481
AKNAD1,13.0,18.0,0.41935483870967744
AL449266.1,12.0,30.0,0.2857142857142857
SPATA42,37.0,44.0,0.4567901234567901
GPSM2,565.0,855.0,0.397887323943662
CLCC1,497.0,830.0,0.37452901281085155
WDR47,236.0,314.0,0.4290909090909091
TAF13,3166.0,1989.0,0.614161008729389
AL356488.3,48.0,90.0,0.34782608695652173
TMEM167B,2135.0,1705.0,0.5559895833333334
AL356488.2,8.0,12.0,0.4
KIAA1324,54.0,98.0,0.35526315789473684
SARS,8081.0,10544.0,0.4338791946308725
CELSR2,60.0,208.0,0.22388059701492538
PSRC1,72.0,97.0,0.4260355029585799
MYBPHL,0.0,3.0,0.0
SORT1,1387.0,2524.0,0.35464075683968294
PSMA5,5585.0,5698.0,0.4949924665425862
ATXN7L2,54.0,57.0,0.4864864864864865
CYB561D1,160.0,203.0,0.44077134986225897
AMIGO1,14.0,18.0,0.4375
GPR61,1.0,0.0,1.0
GNAI3,3096.0,3779.0,0.45032727272727274
GNAT2,1.0,0.0,1.0
AMPD2,703.0,759.0,0.48084815321477425
GSTM4,115.0,179.0,0.391156462585034
GSTM2,16.0,35.0,0.3137254901960784
GSTM1,4.0,16.0,0.2
AC000032.1,4.0,3.0,0.5714285714285714
GSTM3,855.0,1281.0,0.4002808988764045
CSF1,7.0,11.0,0.3888888888888889
AHCYL1,3295.0,3604.0,0.47760545006522687
STRIP1,558.0,553.0,0.5022502250225023
AL160006.1,76.0,104.0,0.4222222222222222
ALX3,3.0,0.0,1.0
UBL4B,1.0,0.0,1.0
SLC6A17,140.0,142.0,0.49645390070921985
LINC02586,1.0,0.0,1.0
KCNC4,104.0,57.0,0.6459627329192547
RBM15-AS1,3.0,0.0,1.0
RBM15,482.0,515.0,0.4834503510531595
SLC16A4,3004.0,2620.0,0.5341394025604552
AL355488.1,15.0,48.0,0.23809523809523808
LAMTOR5,8184.0,8487.0,0.49091236278567574
KCNA2,2.0,0.0,1.0
AL365361.1,11.0,12.0,0.4782608695652174
CD53,53.0,90.0,0.3706293706293706
AL360270.1,64.0,84.0,0.43243243243243246
LRIF1,3210.0,3209.0,0.500077893752921
AL360270.3,21.0,43.0,0.328125
DRAM2,1298.0,2302.0,0.3605555555555556
CEPT1,601.0,1343.0,0.30915637860082307
AL355816.2,17.0,47.0,0.265625
DENND2D,941.0,821.0,0.5340522133938707
CHI3L2,237.0,108.0,0.6869565217391305
CHIA,1.0,0.0,1.0
PIFO,61.0,121.0,0.33516483516483514
OVGP1,88.0,100.0,0.46808510638297873
WDR77,669.0,808.0,0.45294515910629657
ATP5PB,3370.0,4155.0,0.4478405315614618
C1orf162,15.0,21.0,0.4166666666666667
TMIGD3,1.0,0.0,1.0
RAP1A,951.0,1159.0,0.45071090047393364
DDX20,253.0,229.0,0.524896265560166
KCND3,2.0,0.0,1.0
LINC01750,1.0,0.0,1.0
CTTNBP2NL,1017.0,1406.0,0.4197276104003302
WNT2B,34.0,171.0,0.16585365853658537
AL354760.1,2.0,3.0,0.4
ST7L,179.0,292.0,0.38004246284501064
CAPZA1,7168.0,10185.0,0.41306978620411455
MOV10,775.0,798.0,0.4926891290527654
AL603832.1,2.0,6.0,0.25
RHOC,10494.0,10614.0,0.49715747583854464
PPM1J,192.0,266.0,0.4192139737991266
AL603832.2,1.0,0.0,1.0
LINC01356,52.0,82.0,0.3880597014925373
AL390729.1,2114.0,1837.0,0.5350544166033916
SLC16A1,2124.0,4830.0,0.30543572044866263
SLC16A1-AS1,98.0,388.0,0.20164609053497942
AL357055.3,11.0,43.0,0.2037037037037037
LRIG2,406.0,886.0,0.3142414860681115
MAGI3,69.0,98.0,0.41317365269461076
PHTF1,149.0,196.0,0.4318840579710145
RSBN1,718.0,1098.0,0.39537444933920707
AL137856.1,2.0,0.0,1.0
PTPN22,7.0,14.0,0.3333333333333333
AP4B1-AS1,4.0,8.0,0.3333333333333333
BCL2L15,5.0,9.0,0.35714285714285715
AP4B1,128.0,128.0,0.5
DCLRE1B,104.0,161.0,0.39245283018867927
HIPK1-AS1,11.0,31.0,0.2619047619047619
HIPK1,1297.0,1568.0,0.4527050610820244
OLFML3,1.0,0.0,1.0
TRIM33,2497.0,3769.0,0.39849984040855413
BCAS2,1208.0,1237.0,0.49406952965235174
DENND2C,51.0,46.0,0.5257731958762887
NRAS,2039.0,1807.0,0.5301612064482579
CSDE1,9747.0,9905.0,0.4959800529208223
SIKE1,1455.0,1717.0,0.45870113493064313
TSPAN2,16.0,50.0,0.24242424242424243
AL512638.2,1.0,0.0,1.0
NGF,22.0,69.0,0.24175824175824176
VANGL1,273.0,426.0,0.3905579399141631
CASQ2,8.0,13.0,0.38095238095238093
NHLH2,1.0,0.0,1.0
SLC22A15,104.0,144.0,0.41935483870967744
MAB21L3,47.0,61.0,0.4351851851851852
LINC01779,1.0,0.0,1.0
ATP1A1,3784.0,5504.0,0.4074074074074074
LINC01762,49.0,42.0,0.5384615384615384
CD58,29.0,47.0,0.3815789473684211
IGSF3,3533.0,5476.0,0.3921633921633922
AL157904.1,8.0,10.0,0.4444444444444444
PTGFRN,950.0,1196.0,0.4426840633737186
CD101,7.0,8.0,0.4666666666666667
AL445231.1,8.0,15.0,0.34782608695652173
TTF2,377.0,651.0,0.3667315175097276
TRIM45,193.0,195.0,0.49742268041237114
VTCN1,119.0,266.0,0.3090909090909091
AL358072.1,5.0,5.0,0.5
MAN1A2,9994.0,6936.0,0.5903130537507383
TENT5C,246.0,331.0,0.42634315424610053
GDAP2,548.0,658.0,0.45439469320066334
WDR3,459.0,573.0,0.44476744186046513
SPAG17,52.0,110.0,0.32098765432098764
TBX15,3.0,0.0,1.0
AL139420.1,1.0,0.0,1.0
WARS2,340.0,309.0,0.5238828967642527
WARS2-IT1,0.0,3.0,0.0
AL359915.2,80.0,119.0,0.4020100502512563
HAO2,1.0,0.0,1.0
HSD3B1,26280.0,18503.0,0.5868298238170735
ZNF697,423.0,370.0,0.5334174022698613
PHGDH,2222.0,3328.0,0.4003603603603604
HMGCS2,70.0,32.0,0.6862745098039216
REG4,1.0,0.0,1.0
ADAM30,0.0,6.0,0.0
NOTCH2,2140.0,3672.0,0.3682037164487268
AC245008.1,1.0,3.0,0.25
SEC22B,4810.0,5545.0,0.46450989859971026
NBPF26,78.0,147.0,0.3466666666666667
LINC00623,513.0,673.0,0.4325463743676223
FCGR1B,4.0,8.0,0.3333333333333333
AC244453.3,2.0,0.0,1.0
