,Empty_droplet_sum,Cell_sum,Soup_probability,Selected
WHRN,119.0,293.0,0.2888349514563106,True
ATP6V1G1,8947.0,13169.0,0.4045487429914993,True
TMEM268,251.0,224.0,0.5284210526315789,False
TNFSF15,13.0,11.0,0.5416666666666666,False
TNFSF8,0.0,3.0,0.0,True
TNC,2.0,0.0,1.0,False
AL691420.1,24.0,24.0,0.5,False
LINC00474,273.0,125.0,0.6859296482412061,False
AL691426.1,32.0,13.0,0.7111111111111111,False
PAPPA,34362.0,31439.0,0.5222109086488047,False
PAPPA-AS2,2.0,4.0,0.3333333333333333,True
PAPPA-AS1,666.0,545.0,0.5499587118084228,False
ASTN2,10.0,15.0,0.4,True
AL133284.1,1.0,0.0,1.0,False
TRIM32,127.0,215.0,0.3713450292397661,True
TLR4,1.0,0.0,1.0,False
AL160272.1,8.0,0.0,1.0,False
CDK5RAP2,1050.0,1298.0,0.4471890971039182,False
MEGF9,480.0,537.0,0.471976401179941,False
FBXW2,644.0,818.0,0.4404924760601915,False
B3GNT10,29.0,58.0,0.3333333333333333,True
PSMD5,799.0,1025.0,0.4380482456140351,False
PHF19,12.0,29.0,0.2926829268292683,True
TRAF1,10.0,16.0,0.3846153846153846,True
C5,1.0,0.0,1.0,False
CNTRL,203.0,368.0,0.3555166374781086,True
RAB14,5826.0,7669.0,0.4317154501667284,False
GSN,5934.0,7100.0,0.4552708301365659,False
GSN-AS1,11.0,31.0,0.2619047619047619,True
STOM,1739.0,2216.0,0.4396965865992415,False
AL359644.1,11.0,59.0,0.1571428571428571,True
DAB2IP,857.0,1175.0,0.421751968503937,False
TTLL11,46.0,50.0,0.4791666666666667,False
NDUFA8,1955.0,2328.0,0.4564557553116974,False
LHX6,5.0,6.0,0.4545454545454545,False
RBM18,850.0,945.0,0.4735376044568245,False
MRRF,325.0,577.0,0.360310421286031,True
OR1N2,2.0,0.0,1.0,False
OR1L8,3.0,0.0,1.0,False
PDCL,1176.0,1381.0,0.4599139616738365,False
RC3H2,1461.0,1984.0,0.4240928882438316,False
ZBTB6,255.0,303.0,0.4569892473118279,False
ZBTB26,50.0,84.0,0.373134328358209,True
RABGAP1,1238.0,2210.0,0.3590487238979118,True
STRBP,532.0,691.0,0.4349959116925593,False
CRB2,2.0,7.0,0.2222222222222222,True
DENND1A,1746.0,1589.0,0.5235382308845578,False
LHX2,61.0,69.0,0.4692307692307692,False
AC006450.3,2.0,0.0,1.0,False
NEK6,1223.0,2048.0,0.3738917762152247,True
PSMB7,6440.0,5505.0,0.5391377145249058,False
ADGRD2,4.0,5.0,0.4444444444444444,False
NR5A1,1.0,0.0,1.0,False
AL354979.1,0.0,11.0,0.0,True
NR6A1,3439.0,7077.0,0.3270254849752758,True
MIR181A2HG,227.0,703.0,0.2440860215053763,True
AL354928.1,2.0,0.0,1.0,False
OLFML2A,1.0,14.0,0.0666666666666666,True
WDR38,1.0,0.0,1.0,False
RPL35,85106.0,82310.0,0.5083504563482583,False
ARPC5L,3820.0,4750.0,0.4457409568261377,False
GOLGA1,215.0,337.0,0.3894927536231884,True
SCAI,119.0,271.0,0.3051282051282051,True
PPP6C,1207.0,1477.0,0.4497019374068554,False
RABEPK,323.0,363.0,0.4708454810495627,False
HSPA5,32098.0,40431.0,0.4425540128776076,False
AL354710.2,1.0,0.0,1.0,False
GAPVD1,1683.0,2012.0,0.4554803788903924,False
MAPKAP1,2234.0,1952.0,0.5336837075967511,False
PBX3,78.0,103.0,0.430939226519337,False
MVB12B,184.0,255.0,0.4191343963553531,False
LMX1B,1.0,3.0,0.25,True
ZBTB43,564.0,1187.0,0.3221016561964591,True
ZBTB34,354.0,414.0,0.4609375,False
RALGPS1,81.0,100.0,0.4475138121546961,False
ANGPTL2,1.0,0.0,1.0,False
GARNL3,8.0,36.0,0.1818181818181818,True
SLC2A8,243.0,352.0,0.4084033613445378,True
ZNF79,45.0,58.0,0.4368932038834951,False
RPL12,79505.0,114837.0,0.4090983935536322,True
LRSAM1,182.0,296.0,0.3807531380753138,True
FAM129B,12207.0,5955.0,0.6721176081929303,False
STXBP1,749.0,782.0,0.4892227302416721,False
AL162426.1,6.0,9.0,0.4,True
PTRH1,662.0,670.0,0.496996996996997,False
CFAP157,2.0,4.0,0.3333333333333333,True
TOR2A,704.0,1083.0,0.3939563514269726,True
SH2D3C,15.0,32.0,0.3191489361702128,True
CDK9,1108.0,1018.0,0.5211665098777046,False
FPGS,484.0,444.0,0.521551724137931,False
ENG,11340.0,27863.0,0.2892635767670841,True
AL162586.1,33.0,80.0,0.2920353982300885,True
AK1,164.0,134.0,0.5503355704697986,False
ST6GALNAC6,18.0,30.0,0.375,True
ST6GALNAC4,396.0,373.0,0.5149544863459038,False
PIP5KL1,449.0,568.0,0.4414945919370698,False
AL157935.1,7.0,10.0,0.4117647058823529,True
DPM2,1755.0,2327.0,0.4299363057324841,False
FAM102A,880.0,844.0,0.5104408352668214,False
NAIF1,200.0,158.0,0.5586592178770949,False
SLC25A25,1413.0,846.0,0.6254980079681275,False
SLC25A25-AS1,97.0,152.0,0.3895582329317269,True
PTGES2,1579.0,1729.0,0.4773276904474002,False
AL590708.1,4.0,14.0,0.2222222222222222,True
LCN2,724.0,547.0,0.5696302124311565,False
C9orf16,1501.0,2262.0,0.3988838692532553,True
CIZ1,1034.0,1051.0,0.4959232613908872,False
DNM1,17.0,24.0,0.4146341463414634,True
GOLGA2,3244.0,4120.0,0.4405214557305812,False
SWI5,909.0,960.0,0.4863563402889245,False
TRUB2,644.0,775.0,0.4538407329105003,False
AL359091.4,15.0,6.0,0.7142857142857143,False
COQ4,1116.0,1545.0,0.419391206313416,False
SLC27A4,355.0,334.0,0.5152394775036284,False
URM1,1353.0,1439.0,0.4845988538681948,False
CERCAM,3857.0,6078.0,0.3882234524408656,True
ODF2,350.0,462.0,0.4310344827586206,False
GLE1,316.0,233.0,0.575591985428051,False
AL356481.1,27.0,17.0,0.6136363636363636,False
SPTAN1,834.0,2422.0,0.2561425061425061,True
WDR34,657.0,803.0,0.45,False
HMGA1P4,5.0,5.0,0.5,False
SET,12258.0,16654.0,0.4239762036524626,False
PKN3,63.0,100.0,0.3865030674846625,True
ZDHHC12,3737.0,4926.0,0.4313748124206395,False
AL441992.1,688.0,791.0,0.4651791751183232,False
ZER1,789.0,714.0,0.5249500998003992,False
TBC1D13,359.0,465.0,0.4356796116504854,False
ENDOG,1580.0,2081.0,0.4315760721114449,False
SPOUT1,368.0,452.0,0.448780487804878,False
KYAT1,95.0,161.0,0.37109375,True
LRRC8A,1236.0,1203.0,0.5067650676506765,False
PHYHD1,492.0,647.0,0.4319578577699736,False
DOLK,558.0,536.0,0.5100548446069469,False
NUP188,262.0,340.0,0.4352159468438538,False
AL592211.1,6.0,17.0,0.2608695652173913,True
SH3GLB2,4675.0,6034.0,0.4365486973573629,False
MIGA2,159.0,261.0,0.3785714285714285,True
DOLPP1,329.0,327.0,0.5015243902439024,False
CRAT,1679.0,1536.0,0.5222395023328149,False
PTPA,1719.0,1399.0,0.5513149454778704,False
AL158151.4,1.0,4.0,0.2,True
IER5L,1381.0,1595.0,0.4640456989247312,False
AL158151.3,3.0,5.0,0.375,True
AL158151.1,28.0,32.0,0.4666666666666667,False
C9orf106,3.0,7.0,0.3,True
LINC01503,18.0,27.0,0.4,True
AL353803.2,1.0,0.0,1.0,False
AL353803.4,2.0,5.0,0.2857142857142857,True
AL391056.1,7.0,3.0,0.7,False
NTMT1,1336.0,1764.0,0.4309677419354839,False
C9orf50,0.0,3.0,0.0,True
ASB6,468.0,414.0,0.5306122448979592,False
PRRX2-AS1,3.0,12.0,0.2,True
PTGES,7932.0,12291.0,0.3922266726005043,True
TOR1B,725.0,979.0,0.4254694835680751,False
TOR1A,1203.0,1496.0,0.4457206372730641,False
C9orf78,2537.0,3176.0,0.4440749168562927,False
USP20,371.0,498.0,0.42692750287687,False
FNBP1,2287.0,2862.0,0.4441639153233637,False
AL136141.1,4.0,7.0,0.3636363636363636,True
GPR107,2305.0,2351.0,0.4950601374570447,False
AL360004.1,1.0,0.0,1.0,False
NCS1,153.0,142.0,0.5186440677966102,False
HMCN2,10.0,11.0,0.4761904761904761,False
ASS1,960.0,789.0,0.548885077186964,False
FUBP3,2244.0,2305.0,0.4932952297208177,False
PRDM12,1.0,0.0,1.0,False
EXOSC2,283.0,339.0,0.454983922829582,False
ABL1,619.0,541.0,0.5336206896551724,False
FIBCD1,52.0,89.0,0.3687943262411347,True
LAMC3,1.0,0.0,1.0,False
AIF1L,6729.0,5538.0,0.5485448764979213,False
NUP214,686.0,954.0,0.4182926829268292,False
AL157938.2,6.0,14.0,0.3,True
AL157938.3,17.0,369.0,0.044041450777202,True
FAM78A,437.0,496.0,0.4683815648445874,False
PLPP7,227.0,366.0,0.3827993254637437,True
PRRC2B,2934.0,4052.0,0.419982822788434,False
AL358781.1,92.0,142.0,0.3931623931623931,True
POMT1,459.0,779.0,0.3707592891760904,True
AL358781.2,8.0,34.0,0.1904761904761904,True
UCK1,297.0,378.0,0.44,False
RAPGEF1,4886.0,6741.0,0.4202287778446719,False
AL160271.1,1.0,0.0,1.0,False
MED27,515.0,409.0,0.5573593073593074,False
NTNG2,5.0,0.0,1.0,False
SETX,2021.0,2623.0,0.4351851851851852,False
TTF1,662.0,926.0,0.4168765743073048,True
DDX31,209.0,291.0,0.418,False
GTF3C4,723.0,742.0,0.4935153583617747,False
AK8,6.0,4.0,0.6,False
SPACA9,477.0,532.0,0.4727452923686818,False
TSC1,1062.0,1563.0,0.4045714285714286,True
GFI1B,8.0,0.0,1.0,False
GTF3C5,689.0,842.0,0.450032658393207,False
CEL,20.0,32.0,0.3846153846153846,True
RALGDS,629.0,1160.0,0.3515930687534935,True
GBGT1,74.0,70.0,0.5138888888888888,False
ABO,19.0,29.0,0.3958333333333333,True
SURF6,957.0,1786.0,0.3488880787458986,True
MED22,333.0,357.0,0.4826086956521739,False
RPL7A,59530.0,89930.0,0.398300548641777,True
SURF1,1676.0,2183.0,0.434309406582016,False
SURF2,613.0,895.0,0.406498673740053,True
SURF4,8133.0,7284.0,0.5275345397937342,False
STKLD1,27.0,42.0,0.391304347826087,True
REXO4,1216.0,1711.0,0.4154424325247693,True
ADAMTS13,16.0,43.0,0.2711864406779661,True
CACFD1,307.0,422.0,0.4211248285322359,False
SLC2A6,18.0,40.0,0.3103448275862069,True
ADAMTSL2,2.0,0.0,1.0,False
SARDH,1.0,0.0,1.0,False
VAV2,334.0,380.0,0.4677871148459384,False
BRD3OS,146.0,201.0,0.4207492795389049,False
BRD3,735.0,1047.0,0.4124579124579124,True
BX649632.1,3.0,3.0,0.5,False
WDR5,588.0,605.0,0.4928751047778709,False
BX649601.1,0.0,3.0,0.0,True
LINC02247,1.0,0.0,1.0,False
RXRA,1856.0,2656.0,0.4113475177304964,True
AL669970.3,1.0,0.0,1.0,False
COL5A1,1.0,4.0,0.2,True
FCN1,3.0,0.0,1.0,False
AL390778.1,1.0,0.0,1.0,False
C9orf62,1.0,0.0,1.0,False
PPP1R26-AS1,29.0,55.0,0.3452380952380952,True
PPP1R26,65.0,114.0,0.3631284916201117,True
C9orf116,124.0,148.0,0.4558823529411764,False
MRPS2,639.0,881.0,0.4203947368421052,False
PAEP,1919.0,634.0,0.7516647081864474,False
SOHLH1,39.0,36.0,0.52,False
KCNT1,2.0,0.0,1.0,False
CAMSAP1,162.0,251.0,0.3922518159806295,True
AL355574.1,1.0,0.0,1.0,False
UBAC1,881.0,1431.0,0.3810553633217993,True
NACC2,188.0,192.0,0.4947368421052631,False
AL138781.1,7.0,5.0,0.5833333333333334,False
TMEM250,1045.0,1160.0,0.473922902494331,False
AL138781.2,1.0,0.0,1.0,False
QSOX2,199.0,270.0,0.4243070362473347,False
CCDC187,2.0,0.0,1.0,False
CR392000.2,1.0,4.0,0.2,True
AC174065.1,3.0,0.0,1.0,False
GPSM1,73.0,93.0,0.4397590361445783,False
DNLZ,60.0,80.0,0.4285714285714285,False
CARD9,46.0,54.0,0.46,False
SNAPC4,237.0,276.0,0.4619883040935672,False
ENTR1,434.0,684.0,0.3881932021466905,True
PMPCA,1203.0,1394.0,0.4632268001540239,False
INPP5E,124.0,243.0,0.3378746594005449,True
SEC16A,2147.0,2144.0,0.5003495688650664,False
C9orf163,3.0,16.0,0.1578947368421052,True
NOTCH1,68.0,179.0,0.2753036437246963,True
AL592301.1,1.0,0.0,1.0,False
NALT1,3.0,9.0,0.25,True
AL590226.2,3.0,21.0,0.125,True
AL590226.1,1.0,0.0,1.0,False
EGFL7,692.0,1303.0,0.3468671679197995,True
AGPAT2,1182.0,1686.0,0.4121338912133891,True
FAM69B,268.0,381.0,0.4129429892141756,True
SNHG7,798.0,1521.0,0.3441138421733505,True
LCN8,1.0,0.0,1.0,False
LCN15,3.0,0.0,1.0,False
TMEM141,2209.0,3233.0,0.4059169423006247,True
CCDC183,63.0,176.0,0.2635983263598326,True
CCDC183-AS1,6.0,5.0,0.5454545454545454,False
RABL6,2339.0,2507.0,0.4826661163846471,False
AJM1,49.0,112.0,0.3043478260869565,True
PHPT1,16037.0,18012.0,0.4709976798143852,False
MAMDC4,115.0,182.0,0.3872053872053872,True
EDF1,15069.0,18995.0,0.4423731798966651,False
TRAF2,462.0,572.0,0.4468085106382978,False
FBXW5,3551.0,3856.0,0.4794113676252194,False
C8G,52.0,83.0,0.3851851851851852,True
LCN12,1.0,6.0,0.1428571428571428,True
PRR31,1.0,0.0,1.0,False
PTGDS,395.0,1229.0,0.2432266009852216,True
LCNL1,12.0,67.0,0.1518987341772152,True
PAXX,1891.0,2798.0,0.4032842823629772,True
CLIC3,42931.0,71248.0,0.3759973375139036,True
ABCA2,87.0,211.0,0.2919463087248322,True
C9orf139,5.0,0.0,1.0,False
FUT7,1.0,0.0,1.0,False
NPDC1,28.0,53.0,0.345679012345679,True
ENTPD2,11.0,32.0,0.2558139534883721,True
SAPCD2,4.0,9.0,0.3076923076923077,True
UAP1L1,26.0,66.0,0.2826086956521739,True
MAN1B1-DT,25.0,48.0,0.3424657534246575,True
MAN1B1,3014.0,4470.0,0.4027258150721539,True
DPP7,1491.0,4360.0,0.2548282344898308,True
GRIN1,3.0,4.0,0.4285714285714285,False
LRRC26,1.0,0.0,1.0,False
ANAPC2,130.0,223.0,0.3682719546742209,True
SSNA1,2073.0,3327.0,0.3838888888888889,True
TPRN,136.0,226.0,0.3756906077348066,True
TMEM203,688.0,1042.0,0.3976878612716763,True
NDOR1,48.0,56.0,0.4615384615384615,False
BX255925.3,231.0,201.0,0.5347222222222222,False
RNF208,24.0,32.0,0.4285714285714285,False
CYSRT1,26.0,25.0,0.5098039215686274,False
RNF224,3.0,0.0,1.0,False
SLC34A3,1.0,0.0,1.0,False
TUBB4B,15583.0,14942.0,0.5104995904995905,False
FAM166A,9.0,0.0,1.0,False
STPG3-AS1,4.0,3.0,0.5714285714285714,False
STPG3,3.0,0.0,1.0,False
NELFB,1807.0,1829.0,0.496974697469747,False
TOR4A,5.0,10.0,0.3333333333333333,True
NRARP,43.0,45.0,0.4886363636363636,False
EXD3,295.0,322.0,0.4781199351701782,False
NOXA1,97.0,313.0,0.2365853658536585,True
ENTPD8,46.0,155.0,0.2288557213930348,True
NSMF,99.0,148.0,0.4008097165991903,True
PNPLA7,10.0,16.0,0.3846153846153846,True
MRPL41,5404.0,6656.0,0.4480928689883914,False
DPH7,424.0,713.0,0.3729111697449428,True
ZMYND19,419.0,659.0,0.3886827458256029,True
ARRDC1,1367.0,2208.0,0.3823776223776223,True
ARRDC1-AS1,246.0,253.0,0.4929859719438877,False
EHMT1,1306.0,1788.0,0.4221073044602456,False
AL772363.1,2.0,0.0,1.0,False
LINC01001,193.0,479.0,0.2872023809523809,True
BET1L,1001.0,1305.0,0.4340849956634866,False
AC069287.2,40.0,46.0,0.4651162790697674,False
RIC8A,1727.0,1644.0,0.5123108869771581,False
SIRT3,161.0,210.0,0.4339622641509434,False
PSMD13,3243.0,3745.0,0.4640812821980538,False
PGGHG,353.0,599.0,0.3707983193277311,True
IFITM2,1616.0,1167.0,0.5806683435141933,False
IFITM1,478.0,1002.0,0.3229729729729729,True
AC136475.1,3.0,29.0,0.09375,True
IFITM3,21018.0,27596.0,0.4323445920928128,False
AC136475.8,1.0,4.0,0.2,True
AC136475.5,0.0,3.0,0.0,True
AC136475.9,1.0,0.0,1.0,False
PKP3,6195.0,6549.0,0.4861111111111111,False
SIGIRR,338.0,649.0,0.342451874366768,True
ANO9,312.0,916.0,0.254071661237785,True
PTDSS2,486.0,697.0,0.4108199492814877,True
AC138230.1,11.0,22.0,0.3333333333333333,True
RNH1,5389.0,7034.0,0.4337921597037752,False
HRAS,1465.0,1767.0,0.453279702970297,False
LRRC56,18.0,15.0,0.5454545454545454,False
LMNTD2,52.0,111.0,0.3190184049079754,True
AP006284.1,19.0,121.0,0.1357142857142857,True
RASSF7,2588.0,4975.0,0.3421922517519503,True
MIR210HG,455.0,1853.0,0.1971403812824956,True
PHRF1,628.0,725.0,0.4641537324464154,False
IRF7,725.0,1212.0,0.3742901393908105,True
CDHR5,1.0,0.0,1.0,False
SCT,2.0,0.0,1.0,False
DRD4,23.0,48.0,0.323943661971831,True
DEAF1,443.0,487.0,0.4763440860215053,False
AC131934.1,0.0,5.0,0.0,True
EPS8L2,4424.0,6978.0,0.3880021048938782,True
TMEM80,403.0,676.0,0.3734939759036144,True
TALDO1,14047.0,14433.0,0.4932233146067415,False
GATD1,333.0,464.0,0.4178168130489335,False
AP006621.3,57.0,129.0,0.3064516129032258,True
CEND1,2.0,0.0,1.0,False
SLC25A22,360.0,406.0,0.4699738903394256,False
PANO1,3.0,6.0,0.3333333333333333,True
PIDD1,203.0,353.0,0.3651079136690647,True
RPLP2,115809.0,143244.0,0.447047515373302,False
PNPLA2,1171.0,1932.0,0.3773767321946503,True
AP006621.1,6.0,0.0,1.0,False
CRACR2B,25.0,58.0,0.3012048192771084,True
CD151,13537.0,20519.0,0.3974923655156213,True
POLR2L,10572.0,11090.0,0.4880435786169328,False
TSPAN4,241.0,428.0,0.3602391629297459,True
AP006623.1,9.0,32.0,0.2195121951219512,True
CHID1,2454.0,3405.0,0.4188428059395801,False
AP2A2,3307.0,3942.0,0.4562008552903849,False
MUC6,1.0,0.0,1.0,False
AC139749.1,2.0,5.0,0.2857142857142857,True
MUC2,3.0,3.0,0.5,False
MUC5B,0.0,5.0,0.0,True
TOLLIP,1099.0,1335.0,0.4515201314708299,False
TOLLIP-AS1,11.0,23.0,0.3235294117647059,True
MOB2,832.0,1269.0,0.396001903855307,True
DUSP8,582.0,437.0,0.5711481844946026,False
KRTAP5-AS1,4.0,5.0,0.4444444444444444,False
KRTAP5-4,1.0,0.0,1.0,False
IFITM10,6.0,5.0,0.5454545454545454,False
AC068580.4,3.0,10.0,0.2307692307692307,True
CTSD,20307.0,18107.0,0.5286353933461758,False
AC068580.3,5.0,3.0,0.625,False
SYT8,3947.0,10146.0,0.2800681189242887,True
TNNI2,11452.0,22429.0,0.3380065523449721,True
LSP1,49.0,60.0,0.4495412844036697,False
PRR33,1.0,0.0,1.0,False
TNNT3,425.0,1466.0,0.224748810153358,True
MRPL23,1303.0,1813.0,0.4181643132220796,False
MRPL23-AS1,6.0,9.0,0.4,True
LINC01219,1.0,9.0,0.1,True
IGF2,0.0,37245.0,0.0,True
IGF2-1,24193.0,0.0,1.0,False
IGF2-AS,131.0,158.0,0.4532871972318339,False
TH,641.0,2034.0,0.239626168224299,True
ASCL2,11661.0,21100.0,0.3559415158267452,True
TSPAN32,2.0,0.0,1.0,False
CD81,5308.0,11749.0,0.3111918860291962,True
TSSC4,1048.0,1179.0,0.4705882352941176,False
TRPM5,0.0,10.0,0.0,True
KCNQ1,16.0,23.0,0.4102564102564102,True
KCNQ1OT1,982.0,7938.0,0.1100896860986547,True
KCNQ1-AS1,321.0,409.0,0.4397260273972603,False
CDKN1C,134596.0,203031.0,0.3986529513338684,True
SLC22A18AS,905.0,1239.0,0.4221082089552239,False
SLC22A18,1126.0,1834.0,0.3804054054054054,True
PHLDA2,153255.0,168888.0,0.4757359309375029,False
NAP1L4,4099.0,4029.0,0.5043061023622047,False
AC131971.1,3.0,0.0,1.0,False
CARS,2373.0,3038.0,0.4385510996119017,False
CARS-AS1,2.0,5.0,0.2857142857142857,True
OSBPL5,4.0,0.0,1.0,False
MRGPRG-AS1,6.0,0.0,1.0,False
AC123788.1,11.0,9.0,0.55,False
ZNF195,328.0,460.0,0.416243654822335,True
AC127526.1,1.0,0.0,1.0,False
ART5,13.0,29.0,0.3095238095238095,True
CHRNA10,37.0,48.0,0.4352941176470588,False
NUP98,1193.0,1529.0,0.4382806759735488,False
PGAP2,503.0,869.0,0.3666180758017492,True
RHOG,2142.0,2535.0,0.4579858883899936,False
AC090587.1,22.0,16.0,0.5789473684210527,False
STIM1,708.0,1016.0,0.4106728538283062,True
RRM1,722.0,745.0,0.4921608725289706,False
RRM1-AS1,0.0,3.0,0.0,True
AC015689.1,9.0,11.0,0.45,False
OR52B4,1.0,0.0,1.0,False
TRIM21,721.0,948.0,0.4319952067106051,False
OR52K2,1.0,8.0,0.1111111111111111,True
OR52K1,3.0,11.0,0.2142857142857142,True
OR52I2,1.0,0.0,1.0,False
OR52I1,3.0,13.0,0.1875,True
TRIM68,267.0,222.0,0.5460122699386503,False
OR51D1,1.0,0.0,1.0,False
OR51S1,1.0,0.0,1.0,False
OR52A1,6.0,6.0,0.5,False
OR51V1,1.0,0.0,1.0,False
HBB,2.0,0.0,1.0,False
HBG2,1.0,0.0,1.0,False
AC104389.4,11.0,34.0,0.2444444444444444,True
OR51B5,5.0,3.0,0.625,False
OR51M1,2.0,7.0,0.2222222222222222,True
OR52D1,1.0,0.0,1.0,False
UBQLNL,6.0,16.0,0.2727272727272727,True
OR52H1,0.0,6.0,0.0,True
TRIM6,901.0,1160.0,0.4371664240659874,False
TRIM34,27.0,27.0,0.5,False
TRIM5,729.0,847.0,0.4625634517766497,False
TRIM22,878.0,1246.0,0.4133709981167608,True
OR56B1,1.0,0.0,1.0,False
OR52N5,1.0,14.0,0.0666666666666666,True
OR52N1,0.0,10.0,0.0,True
OR52N2,1.0,0.0,1.0,False
OR52E8,0.0,10.0,0.0,True
OR52E4,0.0,3.0,0.0,True
OR52E5,1.0,0.0,1.0,False
OR56A3,17.0,50.0,0.2537313432835821,True
OR56A4,1.0,0.0,1.0,False
AC022762.2,4.0,3.0,0.5714285714285714,False
FAM160A2,236.0,380.0,0.3831168831168831,True
CAVIN3,245.0,242.0,0.5030800821355236,False
AC068733.1,1.0,0.0,1.0,False
SMPD1,814.0,758.0,0.5178117048346056,False
APBB1,11.0,6.0,0.6470588235294118,False
HPX,2.0,8.0,0.2,True
TRIM3,57.0,96.0,0.3725490196078431,True
ARFIP2,1193.0,1674.0,0.4161144053017091,True
TIMM10B,977.0,1017.0,0.4899699097291876,False
AC084337.2,1.0,0.0,1.0,False
DNHD1,26.0,70.0,0.2708333333333333,True
RRP8,577.0,810.0,0.4160057678442682,True
ILK,2882.0,3758.0,0.4340361445783132,False
TAF10,3216.0,4053.0,0.4424267437061494,False
TPP1,3100.0,4141.0,0.4281176633061732,False
DCHS1,12.0,20.0,0.375,True
MRPL17,2743.0,3102.0,0.46928999144568,False
OR2AG2,8.0,10.0,0.4444444444444444,False
OR2AG1,1.0,3.0,0.25,True
OR6A2,1.0,3.0,0.25,True
AC087280.2,4.0,9.0,0.3076923076923077,True
OR10A2,0.0,7.0,0.0,True
ZNF215,52.0,94.0,0.3561643835616438,True
ZNF214,5.0,11.0,0.3125,True
SYT9,1.0,0.0,1.0,False
AC107884.1,11.0,31.0,0.2619047619047619,True
OLFML1,98.0,107.0,0.4780487804878048,False
PPFIBP2,2604.0,4245.0,0.3802014892685063,True
AC107884.2,5.0,13.0,0.2777777777777778,True
CYB5R2,539.0,844.0,0.3897324656543745,True
OVCH2,6.0,40.0,0.1304347826086956,True
OR5P2,2.0,14.0,0.125,True
OR5P3,0.0,7.0,0.0,True
OR10A6,2.0,0.0,1.0,False
NLRP10,56.0,44.0,0.56,False
EIF3F,5172.0,6059.0,0.4605110853886563,False
TUB,134.0,152.0,0.4685314685314685,False
RIC3,8.0,11.0,0.4210526315789473,False
STK33,1.0,6.0,0.1428571428571428,True
TRIM66,89.0,284.0,0.2386058981233244,True
RPL27A,92834.0,92613.0,0.5005958575765582,False
ST5,200.0,124.0,0.6172839506172839,False
AC091053.1,2.0,6.0,0.25,True
AKIP1,717.0,752.0,0.4880871341048332,False
C11orf16,1.0,3.0,0.25,True
TMEM9B,1803.0,2730.0,0.3977498345466578,True
TMEM9B-AS1,13.0,23.0,0.3611111111111111,True
NRIP3,19.0,11.0,0.6333333333333333,False
SCUBE2,0.0,9.0,0.0,True
DENND5A,2381.0,2690.0,0.4695326365608361,False
TMEM41B,2860.0,5232.0,0.3534354918437963,True
IPO7,3325.0,3514.0,0.4861821903787103,False
AC132192.1,5.0,72.0,0.0649350649350649,True
AC132192.2,38.0,57.0,0.4,True
ZNF143,476.0,599.0,0.4427906976744186,False
WEE1,3423.0,7201.0,0.3221950301204819,True
SWAP70,4187.0,5463.0,0.4338860103626943,False
AC026250.1,46.0,89.0,0.3407407407407407,True
SBF2-AS1,379.0,497.0,0.432648401826484,False
SBF2,673.0,1373.0,0.3289345063538612,True
AC011092.2,2.0,21.0,0.0869565217391304,True
AC080023.1,17.0,31.0,0.3541666666666667,True
ADM,16149.0,26277.0,0.3806392306604441,True
AMPD3,666.0,658.0,0.5030211480362538,False
MTRNR2L8,8221.0,1916.0,0.8109894446088587,False
RNF141,963.0,1108.0,0.4649927571221632,False
MRVI1-AS1,93.0,76.0,0.5502958579881657,False
LYVE1,2.0,0.0,1.0,False
MRVI1,74.0,76.0,0.4933333333333333,False
CTR9,1848.0,2078.0,0.4707080998471727,False
EIF4G2,20402.0,17393.0,0.5398068527583013,False
AC116535.1,362.0,600.0,0.3762993762993763,True
ZBED5,487.0,606.0,0.4455626715462031,False
ZBED5-AS1,107.0,166.0,0.3919413919413919,True
AC069360.1,2.0,3.0,0.4,True
KC877392.1,1.0,0.0,1.0,False
GALNT18,13.0,49.0,0.2096774193548387,True
CSNK2A3,10.0,17.0,0.3703703703703703,True
AC023946.1,9.0,11.0,0.45,False
USP47,2210.0,2801.0,0.4410297345839153,False
DKK3,195.0,168.0,0.5371900826446281,False
LINC02547,6.0,11.0,0.3529411764705882,True
AC124276.1,1.0,0.0,1.0,False
AC124276.2,7.0,9.0,0.4375,False
MICAL2,1798.0,2011.0,0.4720399054870045,False
AC079329.1,59.0,38.0,0.6082474226804123,False
PARVA,4650.0,4148.0,0.5285292111843601,False
AC009806.1,1.0,0.0,1.0,False
TEAD1,12662.0,18687.0,0.4039044307633417,True
AC013549.1,0.0,14.0,0.0,True
LINC00958,409.0,798.0,0.3388566694283347,True
RASSF10,8.0,34.0,0.1904761904761904,True
AC013762.1,1.0,0.0,1.0,False
ARNTL,100.0,186.0,0.3496503496503496,True
BTBD10,1688.0,1876.0,0.4736251402918069,False
FAR1,1612.0,2324.0,0.4095528455284553,True
LINC02548,1.0,0.0,1.0,False
SPON1,8.0,60.0,0.1176470588235294,True
RRAS2,1352.0,1394.0,0.4923525127458121,False
COPB1,4818.0,4689.0,0.5067844745976648,False
PSMA1,4871.0,6082.0,0.4447183420067561,False
PDE3B,37.0,101.0,0.2681159420289855,True
CYP2R1,49.0,99.0,0.3310810810810811,True
CALCB,1.0,0.0,1.0,False
INSC,6.0,8.0,0.4285714285714285,False
SOX6,73.0,83.0,0.4679487179487179,False
C11orf58,6100.0,8232.0,0.4256209879988836,False
PLEKHA7,105.0,154.0,0.4054054054054054,True
