peak_id,peak_width,exon,gene,promoter,annotation,gene_name,gene_id,tss_distance,ENCODE_blacklist,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts,contains_primed_enhancers,contains_active_enhancers,contains_repressed_enhancers,highly_variable,mean,std,contains_primed_enhancers_2nd_and_3rd_trimester,contains_active_enhancers_2nd_and_3rd_trimester,contains_repressed_enhancers_2nd_and_3rd_trimester
chr1:15847148-15847963,816,1,1,1,exon,SPEN,ENSG00000065526,0,0,562,0.075123645,0.07243568,92.4876353428686,562.0,6.3332796,0,1,0,True,0.3851553546792779,1.1034967205738173,0,1,0
chr1:15939206-15939606,401,1,1,0,exon,SPEN,ENSG00000065526,622,0,66,0.00882235,0.00878366,99.11776500467852,66.0,4.204693,1,0,0,True,0.15762422024412812,0.8089795875287548,1,0,0
chr1:16351989-16352940,952,1,1,1,exon,SZRD1,ENSG00000055070,0,0,549,0.07338591,0.07081805,92.66140890255312,549.0,6.3099184,0,1,0,True,0.382148214646214,1.1843739132850821,0,1,0
chr1:16379212-16379644,433,0,1,0,intron,SZRD1,ENSG00000055070,11500,0,204,0.027269082,0.026903905,97.2730918326427,204.0,5.32301,1,1,0,True,0.10402896033265191,0.7323606407560711,0,1,0
chr1:16464579-16465446,868,0,0,0,intergenic,nan,nan,9057,0,417,0.05574121,0.054243088,94.42587889319609,417.0,6.0354815,0,0,0,True,0.3943608652696966,1.2122691560699264,0,0,0
chr1:16498800-16499464,665,0,0,0,intergenic,nan,nan,39601,0,237,0.031680256,0.03118879,96.83197433498196,237.0,5.4722705,0,1,0,True,0.2886746282025327,1.096203678520058,0,1,0
chr1:16499669-16500154,486,0,0,0,intergenic,nan,nan,38911,0,149,0.019917123,0.019721372,98.00828766207728,149.0,5.0106354,0,1,0,True,0.19176065849883997,1.0039088803399439,0,1,0
chr1:16604678-16605879,1202,1,1,1,exon,NBPF1,ENSG00000219481,0,0,229,0.030610882,0.030151716,96.93891191017244,229.0,5.4380794,0,1,0,True,0.3810102649131931,1.1122385393943806,0,0,0
chr1:16612856-16613925,1070,1,1,1,exon,NBPF1,ENSG00000219481,0,0,816,0.10907633,0.10352753,89.09236733057078,816.0,6.705639,0,1,0,True,0.5308019211841578,1.318521839090727,0,1,0
chr1:16644026-16645282,1257,0,0,0,intergenic,nan,nan,27720,0,934,0.12484962,0.117649354,87.51503809651116,934.0,6.8405466,0,1,1,True,0.5459494643964871,1.214580639409848,0,1,1
chr1:16904573-16905414,842,0,1,0,intron,CROCC,ENSG00000058453,16535,0,579,0.07739607,0.07454708,92.26039299558884,579.0,6.363028,0,0,0,True,0.4448328138979554,1.1981804167612107,0,0,0
chr1:16913435-16914517,1083,0,1,0,intron,CROCC,ENSG00000058453,7432,0,588,0.07859912,0.07566309,92.14008822349952,588.0,6.378426,0,1,1,True,0.45635617714020255,1.208417681947686,0,1,1
chr1:16980568-16981364,797,1,1,1,exon,MFAP2,ENSG00000117122,0,0,402,0.05373613,0.05234207,94.62638684667826,402.0,5.9989367,0,1,0,True,0.35408826716990177,1.197463081093792,0,1,0
chr1:17015772-17016516,745,0,0,0,intergenic,nan,nan,3843,0,345,0.04611683,0.04508505,95.38831706991044,345.0,5.846439,0,1,0,True,0.29642907888667863,1.1343805080662897,0,1,0
chr1:17053518-17054600,1083,1,1,1,exon,SDHB,ENSG00000117118,0,0,560,0.0748563,0.072186984,92.51436973666624,560.0,6.329721,0,1,0,True,0.38831782326623526,1.1188388015108923,0,1,0
chr1:17097748-17099185,1438,0,1,0,intron,PADI2,ENSG00000117115,14321,0,553,0.0739206,0.07131606,92.6079401149579,553.0,6.317165,0,1,0,True,0.3442400491136981,1.1160890957932923,0,1,0
chr1:17162683-17163304,622,0,0,0,intergenic,nan,nan,41821,0,334,0.04464644,0.043678492,95.53535623579737,334.0,5.814131,0,1,1,True,0.3337142155455162,1.0729580656282536,0,1,1
chr1:17167530-17168496,967,0,0,0,intergenic,nan,nan,36629,0,218,0.02914049,0.028723978,97.08595107605936,218.0,5.389072,0,1,0,True,0.33895556386043424,1.1066180451477787,0,0,0
chr1:17200337-17201064,728,0,0,0,intergenic,nan,nan,4061,0,234,0.03127924,0.030800013,96.87207592567836,234.0,5.4595857,0,1,0,True,0.3116972972745631,1.0353104717685777,0,0,0
chr1:17237087-17237641,555,1,1,1,exon,PADI1,ENSG00000142623,1990,0,320,0.04277503,0.041885458,95.7224969923807,320.0,5.771441,0,0,0,True,0.31190210185378825,1.1006068637671047,0,0,0
chr1:17441444-17441857,414,0,0,1,promoter,RCC2,ENSG00000179051,1719,0,177,0.023659939,0.023384381,97.63400614891056,177.0,5.1817837,0,1,0,True,0.1720918521950127,0.9116748988284575,0,0,0
chr1:17460100-17460514,415,0,0,0,intergenic,nan,nan,20375,0,66,0.00882235,0.00878366,99.11776500467852,66.0,4.204693,0,1,0,True,0.15290703618195722,0.8782115721161708,0,0,0
chr1:17468348-17469302,955,0,0,0,intergenic,nan,nan,28623,0,308,0.041170966,0.040346008,95.88290335516643,308.0,5.733341,0,0,0,True,0.36406663430470465,1.141166742959157,0,0,0
chr1:17475709-17476153,445,0,0,0,intergenic,nan,nan,35984,0,230,0.030744553,0.030281408,96.92554471327362,230.0,5.4424176,0,0,0,True,0.2478632767324137,0.9870592909984396,0,0,0
chr1:17553823-17554337,515,0,1,0,intron,ARHGEF10L,ENSG00000074964,13987,0,94,0.012565165,0.012486878,98.74348349151182,94.0,4.553877,0,0,1,True,0.10928137224747275,0.8376939543541579,0,0,1
chr1:18901960-18903420,1461,1,1,1,exon,ALDH4A1,ENSG00000159423,0,0,627,0.083812326,0.080484755,91.61876754444592,627.0,6.44254,0,1,1,True,0.4314026073322365,1.220224698402826,0,1,0
chr1:19009785-19010243,459,0,0,0,intergenic,nan,nan,53098,0,165,0.022055876,0.021816162,97.7944125116963,165.0,5.1119876,0,1,0,True,0.23858870528144055,1.103026320183663,0,1,0
chr1:19164574-19165024,451,1,1,0,exon,UBR4,ENSG00000127481,3030,0,179,0.023927283,0.02364551,97.60727175511296,179.0,5.192957,0,1,0,True,0.18800735703711055,0.9720645806625577,0,1,0
chr1:19311833-19312831,999,1,1,1,exon,PQLC2,ENSG00000040487,0,0,631,0.08434701,0.08097797,91.5652987568507,631.0,6.4488893,0,1,0,True,0.44544476205966155,1.256375085409672,0,1,0
chr1:19395757-19396006,250,0,1,0,intron,CAPZB,ENSG00000077549,9959,0,53,0.007084614,0.007059636,99.29153856436304,53.0,3.988984,1,0,1,True,0.13486901324678244,0.8335273142541296,1,0,1
chr1:19484900-19486208,1309,1,1,1,exon,CAPZB,ENSG00000077549,0,0,702,0.09383772,0.08969236,90.61622777703516,702.0,6.555357,0,1,0,True,0.46658106189585136,1.2268626790710249,0,1,0
chr1:19596365-19597797,1433,1,1,1,exon,MINOS1-NBL1,ENSG00000270136,0,0,439,0.058681995,0.057024732,94.13180056142228,439.0,6.086775,0,1,0,True,0.32827209347838804,1.123859108316395,0,1,0
chr1:20216673-20216969,297,0,0,0,intergenic,nan,nan,30587,0,47,0.0062825824,0.006262929,99.37174174575593,47.0,3.871201,0,0,0,True,0.07993240120615114,0.73134712407885,0,0,0
chr1:20238628-20239265,638,0,0,0,intergenic,nan,nan,51653,0,165,0.022055876,0.021816162,97.7944125116963,165.0,5.1119876,0,1,0,True,0.21693697870137177,0.9522446009913211,0,0,0
chr1:20602904-20603676,773,0,1,0,intron,CDA,ENSG00000158825,13817,0,247,0.033016976,0.032483622,96.69830236599384,247.0,5.5134287,0,1,1,True,0.23227762255651385,1.0366926881307417,0,0,0
chr1:20613491-20614208,718,1,1,0,exon,CDA,ENSG00000158825,19246,0,373,0.049859643,0.048656482,95.01403555674376,373.0,5.924256,1,1,1,True,0.37579462755431026,1.1231597835887497,1,1,1
chr1:20633228-20634093,866,1,1,1,exon,PINK1,ENSG00000158828,0,0,359,0.047988236,0.04687236,95.2011763133271,359.0,5.886104,0,1,0,True,0.3457340101281179,1.1921607132845096,0,1,0
chr1:20661022-20661913,892,1,1,1,exon,DDOST,ENSG00000244038,0,0,370,0.04945863,0.048274443,95.05413714744016,370.0,5.916202,0,1,0,True,0.3278863825470173,1.216459734140632,0,1,0
chr1:20717431-20718235,805,1,1,1,exon,KIF17,ENSG00000117245,0,0,366,0.04892394,0.04776482,95.10760593503542,366.0,5.9053617,0,0,0,True,0.19494814363693588,0.9991287103927267,0,0,0
chr1:20786163-20787545,1383,1,1,1,exon,HP1BP3,ENSG00000127483,0,0,784,0.10479882,0.09966326,89.52011763133271,784.0,6.6656837,0,1,0,True,0.4878681138858864,1.2179893554330021,0,1,0
chr1:20884312-20884772,461,0,1,0,intron,EIF4G3,ENSG00000075151,36366,0,122,0.01630798,0.016176432,98.36920197834516,122.0,4.8121843,0,0,0,True,0.12370573712200537,0.9423921449828788,0,0,0
chr1:21176023-21177399,1377,1,1,1,exon,EIF4G3,ENSG00000075151,0,0,499,0.06670231,0.06457194,93.32976874749365,499.0,6.214608,1,1,0,True,0.4415444670597808,1.2393912280903143,1,1,0
chr1:21251735-21252525,791,0,1,0,intron,ECE1,ENSG00000117298,4191,0,355,0.04745355,0.046362028,95.25464510092236,355.0,5.874931,0,1,1,True,0.3601098443112989,1.0964515504977863,0,0,0
chr1:21254599-21254894,296,0,1,0,intron,ECE1,ENSG00000117298,1822,0,92,0.012297821,0.012222817,98.77021788530944,92.0,4.5325994,0,0,1,True,0.1948909794033221,0.9796955627617427,0,0,1
chr1:21345185-21345954,770,1,1,1,exon,ECE1,ENSG00000117298,0,0,324,0.04330972,0.04239808,95.66902820478546,324.0,5.7838254,1,1,1,True,0.34688063697446814,1.208652000549209,0,0,1
chr1:21508453-21509351,899,0,0,1,promoter,ALPL,ENSG00000162551,20,0,204,0.027269082,0.026903905,97.2730918326427,204.0,5.32301,1,1,0,True,0.18149700613447495,0.9519034631248114,1,1,0
chr1:21622270-21622780,511,1,1,1,exon,RAP1GAP,ENSG00000076864,0,0,400,0.053468786,0.052088324,94.65312124047588,400.0,5.9939613,0,0,0,True,0.25297777155196277,1.0471198082020439,0,0,0
chr1:21626690-21627374,685,0,1,0,intron,RAP1GAP,ENSG00000076864,4121,0,676,0.09036225,0.08650998,90.96377489640425,676.0,6.517671,0,1,0,True,0.32518368146963084,1.0791125172892921,0,1,0
chr1:21782525-21783836,1312,1,1,1,exon,USP48,ENSG00000090686,0,0,739,0.09878358,0.09420373,90.12164149177916,739.0,6.6066504,0,1,0,True,0.4650412439868591,1.2365947253566474,0,1,0
chr1:21937147-21938187,1041,1,1,1,exon,HSPG2,ENSG00000142798,0,0,398,0.053201444,0.05183452,94.6798556342735,398.0,5.988961,0,1,0,True,0.39423637266469663,1.0604668630178997,0,1,0
chr1:21944404-21944899,496,0,0,0,intergenic,nan,nan,7106,0,110,0.014703916,0.014596862,98.52960834113088,110.0,4.7095304,1,1,1,True,0.2714385162360418,1.0109900141362778,0,0,0
chr1:21951405-21951816,412,0,0,0,intergenic,nan,nan,14107,0,142,0.01898142,0.01880352,98.10185804036894,142.0,4.962845,0,1,0,True,0.2862766345533732,1.0730279093767978,0,1,0
chr1:21960185-21960781,597,0,0,0,intergenic,nan,nan,16239,0,254,0.03395268,0.03338901,96.60473198770218,254.0,5.5412636,0,1,0,True,0.24629515991855155,1.0425147336357712,0,1,0
chr1:22052403-22053621,1219,1,1,1,exon,CDC42,ENSG00000070831,0,0,695,0.09290202,0.088836566,90.70979815532682,695.0,6.5453496,0,0,1,True,0.42958568764538185,1.2556799392429554,0,0,1
chr1:22142296-22143394,1099,1,1,1,exon,WNT4,ENSG00000162552,0,0,210,0.028071113,0.02768434,97.19288865124985,210.0,5.351858,0,1,1,True,0.20064457765678156,1.0064987587295937,0,1,1
chr1:22250565-22251141,577,0,0,0,intergenic,nan,nan,106595,0,155,0.020719156,0.020507433,97.9280844806844,155.0,5.049856,0,1,1,True,0.23923849843810924,1.05641995852732,0,1,1
chr1:22275194-22276119,926,0,0,0,intergenic,nan,nan,131224,0,408,0.054538164,0.05310291,94.54618366528538,408.0,6.0137153,0,1,0,True,0.3923490937570036,1.2177107829556264,0,1,0
chr1:22315439-22316025,587,0,0,0,intergenic,nan,nan,135825,0,381,0.05092902,0.049674556,94.90709798155326,381.0,5.9454207,1,1,1,True,0.268258016704794,0.9609811861832285,0,0,1
chr1:22412491-22412842,352,0,0,0,intergenic,nan,nan,39008,0,188,0.02513033,0.024819756,97.48696698302366,188.0,5.241747,0,0,0,True,0.23086903408726966,1.0119367486765243,0,0,0
chr1:22451427-22452476,1050,1,1,1,exon,ZBTB40,ENSG00000184677,0,0,541,0.072316535,0.06982129,92.76834647774362,541.0,6.295266,0,1,0,True,0.4212579104523607,1.2238570024897835,0,1,0
chr1:22861611-22862338,728,0,1,0,intron,EPHB2,ENSG00000133216,2820,0,390,0.052132066,0.050818644,94.78679320946397,390.0,5.9687076,0,1,0,True,0.33419926750357964,1.0382031673493148,0,1,0
chr1:23019195-23019788,594,1,1,1,exon,KDM1A,ENSG00000004487,0,0,290,0.03876487,0.038032383,96.12351289934502,290.0,5.673323,0,1,0,True,0.38163493108116675,1.1515088838582792,0,1,0
chr1:23089786-23090415,630,0,1,0,intron,LUZP1,ENSG00000169641,8912,0,42,0.0056142225,0.0055985213,99.43857773024996,42.0,3.7612002,1,0,0,True,0.10660208637665494,0.7383472176640671,0,0,0
chr1:23196561-23197260,700,0,0,1,promoter,HTR1D,ENSG00000179546,1831,0,463,0.06189012,0.060050454,93.81098783585082,463.0,6.1398845,0,1,0,True,0.32307833670419434,1.2692997864700226,0,1,0
chr1:23343707-23344830,1124,1,1,1,exon,HNRNPR,ENSG00000125944,0,0,754,0.10078867,0.0960269,89.92113353829701,754.0,6.6267176,0,1,0,True,0.49744942032960127,1.2191612195985915,0,1,0
chr1:23367870-23368605,736,1,1,1,exon,ZNF436,ENSG00000125945,0,0,699,0.0934367,0.089325674,90.6563293677316,699.0,6.55108,0,1,0,True,0.4197858044264256,1.217992271586197,0,1,0
chr1:23435920-23437122,1203,1,1,1,exon,ASAP3,ENSG00000088280,0,0,428,0.057211604,0.05563488,94.27883972730918,428.0,6.0614567,1,1,1,True,0.36154748231568007,1.0936347280707992,1,1,1
chr1:23448893-23449702,810,0,1,0,intron,ASAP3,ENSG00000088280,6621,0,398,0.053201444,0.05183452,94.6798556342735,398.0,5.988961,0,1,0,True,0.3956090128464923,1.1459789407419017,0,0,0
chr1:23477323-23477767,445,0,1,0,intron,ASAP3,ENSG00000088280,2411,0,243,0.03248229,0.031965893,96.75177115358908,243.0,5.497168,0,1,0,True,0.34362739389279207,1.1486191755581618,0,1,0
chr1:23483975-23484826,852,1,1,1,exon,ASAP3,ENSG00000088280,0,0,488,0.06523192,0.06319254,93.47680791338055,488.0,6.1923623,0,0,0,True,0.467788653149392,1.1959134740332147,0,0,0
chr1:23496487-23496772,286,0,0,0,intergenic,nan,nan,11918,0,78,0.010426413,0.010372433,98.9573586418928,78.0,4.3694477,0,1,0,True,0.1730066383992231,0.9909670000492602,0,1,0
chr1:23539691-23540307,617,0,0,0,intergenic,nan,nan,8470,0,478,0.0638952,0.061936893,93.61047988236868,478.0,6.1717005,1,1,0,True,0.3743181595324895,1.1382426066284776,1,1,0
chr1:23559157-23559691,535,1,1,1,exon,ID3,ENSG00000117318,0,0,455,0.060820747,0.059042897,93.91792541104132,455.0,6.122493,0,1,0,True,0.3124530981188085,1.0323012341000684,0,1,0
chr1:23581138-23581591,454,1,1,1,exon,MDS2,ENSG00000197880,0,0,164,0.021922203,0.021685366,97.8077797085951,164.0,5.1059456,0,1,0,True,0.2306005310523352,0.9374068223197166,0,1,0
chr1:23585352-23586051,700,0,1,0,intron,MDS2,ENSG00000197880,3856,0,388,0.051864725,0.050564516,94.8135276032616,388.0,5.963579,0,1,0,True,0.3520320540314273,1.1428470141048794,0,1,0
chr1:23591624-23591917,294,0,1,0,intron,MDS2,ENSG00000197880,10128,0,222,0.029675176,0.02924339,97.03248228846412,222.0,5.4071717,0,1,0,True,0.17078159686595884,1.0084927300149338,0,1,0
chr1:23691306-23691935,630,1,1,1,exon,RPL11,ENSG00000142676,0,0,255,0.03408635,0.033518285,96.59136479080335,255.0,5.5451775,0,1,1,True,0.28557902869326934,1.2658082012389489,0,1,0
chr1:23799442-23800331,890,1,1,1,exon,GALE,ENSG00000117308,0,0,511,0.06830638,0.06607457,93.16936238470792,511.0,6.2383246,0,1,0,True,0.34410194436085956,1.1351262459579012,0,1,0
chr1:23800458-23801696,1239,1,1,1,exon,GALE,ENSG00000117308,0,0,674,0.09009491,0.08626477,90.99050929020184,674.0,6.514713,0,1,0,True,0.4442901582568345,1.1758036020418516,0,1,0
chr1:23867643-23868578,936,1,1,1,exon,FUCA1,ENSG00000179163,0,0,294,0.03929956,0.038546987,96.07004411174977,294.0,5.6869755,0,1,0,True,0.24820058322786853,1.1540507854451487,0,1,0
chr1:23932014-23932274,261,0,0,0,intergenic,nan,nan,18651,0,46,0.0061489106,0.006130083,99.38510894265472,46.0,3.8501477,0,0,0,True,0.06286994108101139,0.6286817401434274,0,0,0
chr1:23951533-23952177,645,0,0,0,intergenic,nan,nan,6931,0,182,0.024328299,0.02403708,97.56717016441652,182.0,5.209486,0,0,0,True,0.28044007871349413,1.1771904716755035,0,0,0
chr1:23958944-23959960,1017,1,1,1,exon,PNRC2,ENSG00000189266,0,0,595,0.07953482,0.076530226,92.04651784520786,595.0,6.3902407,0,0,0,True,0.4192933124569846,1.1335050859157962,0,0,0
chr1:23979804-23980572,769,1,1,1,exon,SRSF10,ENSG00000188529,0,0,476,0.063627854,0.06168557,93.63721427616628,476.0,6.1675167,0,0,0,True,0.3589978416521098,1.1060862053959157,0,0,0
chr1:24046360-24046604,245,0,0,0,intergenic,nan,nan,19974,0,41,0.0054805507,0.005465587,99.45194492714876,41.0,3.7376697,1,0,1,True,0.07883364616458464,0.7709260211446536,0,0,0
chr1:24266274-24266972,699,0,0,0,intergenic,nan,nan,52349,0,398,0.053201444,0.05183452,94.6798556342735,398.0,5.988961,0,1,0,True,0.36738074084674205,1.1904370423259996,0,1,0
chr1:24321232-24322661,1430,0,1,1,promoter,GRHL3,ENSG00000158055,378,0,508,0.06790536,0.06569912,93.20946397540436,508.0,6.232448,0,1,1,True,0.34499117620603886,1.1934759489277036,0,1,1
chr1:24501911-24503362,1452,1,1,1,exon,RCAN3,ENSG00000117602,0,0,589,0.07873279,0.07578701,92.12672102660072,589.0,6.3801227,0,1,0,True,0.35197848563315065,1.115300507060488,0,1,0
chr1:24642447-24643702,1256,1,1,1,exon,SRRM1,ENSG00000133226,0,0,864,0.11549258,0.10929608,88.45074187942788,864.0,6.7627296,0,1,0,True,0.5089719880763239,1.160764895049696,0,1,0
chr1:24692427-24693052,626,0,0,0,intergenic,nan,nan,22843,0,237,0.031680256,0.03118879,96.83197433498196,237.0,5.4722705,1,1,0,True,0.29838428221220564,1.1251790413788467,1,0,0
chr1:24702110-24702983,874,0,0,0,intergenic,nan,nan,32526,0,418,0.055874884,0.054369695,94.41251169629729,418.0,6.037871,0,1,0,True,0.35332318971470555,1.1581985708466314,0,1,0
chr1:24724325-24725785,1461,0,0,0,intergenic,nan,nan,19571,0,697,0.09316936,0.089081146,90.6830637615292,697.0,6.548219,0,1,0,True,0.4744522268148038,1.1808493965970859,0,1,0
chr1:24742230-24742785,556,0,0,0,intergenic,nan,nan,2571,0,461,0.061622776,0.059798658,93.83772222964843,461.0,6.135565,0,1,0,True,0.3691791892770691,1.1679834834481713,0,1,0
chr1:24744858-24745507,650,1,1,1,exon,CLIC4,ENSG00000169504,0,0,823,0.11001203,0.104370855,88.99879695227911,823.0,6.7141705,0,1,0,True,0.5190291873508541,1.156477527353559,0,1,0
chr1:24959625-24959872,248,0,1,0,intron,RUNX3,ENSG00000020633,5111,0,123,0.016441653,0.016307952,98.35583478144632,123.0,4.8202815,0,0,1,True,0.09510725513729744,0.8877622440911737,0,0,1
chr1:25239573-25240239,667,0,0,0,intergenic,nan,nan,3414,0,356,0.04758722,0.046489634,95.24127790402352,356.0,5.8777356,1,1,1,True,0.34098131679654553,1.2155846691583858,0,1,0
chr1:25246989-25247927,939,1,1,1,exon,RSRP1,ENSG00000117616,0,0,569,0.07605935,0.073305614,92.39406496457693,569.0,6.3456364,0,1,0,True,0.39141580509190393,1.1498133516203493,0,1,0
chr1:25369131-25369886,756,0,1,0,intron,RHCE,ENSG00000188672,26538,0,154,0.020585483,0.020376466,97.94145167758322,154.0,5.043425,0,1,0,True,0.28738207710666447,1.1357785720085078,0,1,0
chr1:25429926-25431110,1185,1,1,1,exon,TMEM57,ENSG00000204178,0,0,613,0.08194092,0.07875658,91.80590830102928,613.0,6.419995,0,1,0,True,0.43339056143283267,1.2009413341209358,0,1,0
chr1:25616057-25617085,1029,0,0,1,promoter,MAN1C1,ENSG00000117643,382,0,573,0.07659404,0.07380239,92.34059617698168,573.0,6.352629,0,1,1,True,0.33216454913734095,1.1877407995544071,0,1,1
chr1:25819486-25820235,750,1,1,1,exon,MTFR1L,ENSG00000117640,0,0,433,0.057879962,0.05626687,94.21200374281511,433.0,6.073045,0,1,0,True,0.3663894195464609,1.2431540995699069,0,1,0
chr1:25875125-25876129,1005,0,0,0,intergenic,nan,nan,3871,0,535,0.0715145,0.06907307,92.84854965913648,535.0,6.2841344,0,1,0,True,0.3734838332715742,1.194476369583936,0,1,0
chr1:25892226-25892779,554,1,1,1,exon,STMN1,ENSG00000117632,0,0,424,0.056676913,0.055128995,94.33230851490444,424.0,6.052089,1,1,1,True,0.3572867470282266,1.1650871891448966,0,1,0
chr1:25997761-25998686,926,1,1,1,exon,PAFAH2,ENSG00000158006,0,0,492,0.06576661,0.063694365,93.42333912578532,492.0,6.200509,0,1,0,True,0.35496506788762255,1.089851207975277,0,1,0
chr1:26035026-26036290,1265,1,1,0,exon,EXTL1,ENSG00000158008,2895,0,771,0.10306109,0.09808912,89.69389119101724,771.0,6.6489844,0,1,0,True,0.40042517167955316,1.1859732426555667,0,1,0
chr1:26169617-26170358,742,1,1,1,exon,RP11-96L14.7,ENSG00000236782,0,0,552,0.07378693,0.07119159,92.62130731185673,552.0,6.315358,1,1,1,True,0.3818686822355153,1.1506146095403913,1,1,0
chr1:26174446-26174792,347,0,0,0,intergenic,nan,nan,2610,0,209,0.027937442,0.02755431,97.20625584814864,209.0,5.3471074,0,1,0,True,0.22355467404617474,1.0202201035350258,0,1,0
chr1:26233614-26234911,1298,1,1,1,exon,CEP85,ENSG00000130695,0,0,720,0.09624382,0.09188963,90.37561823285655,720.0,6.580639,0,0,0,True,0.42196204650819086,1.175119952445436,0,0,0
chr1:26303005-26303371,367,1,1,1,exon,UBXN11,ENSG00000158062,0,0,173,0.02312525,0.022861913,97.6874749365058,173.0,5.159055,0,1,1,True,0.2492479143441802,1.0371543404412973,0,1,0
chr1:26331475-26331907,433,1,1,0,exon,AIM1L,ENSG00000176092,4475,0,134,0.017912043,0.017753514,98.20879561555942,134.0,4.905275,0,1,0,True,0.12382302525822877,0.8000275986844061,0,1,0
chr1:26349121-26349546,426,0,1,0,intron,AIM1L,ENSG00000176092,4549,0,354,0.047319878,0.046234403,95.26801229782114,354.0,5.872118,0,1,0,True,0.27227866937225487,1.146045423996063,0,0,0
chr1:26387144-26387674,531,0,0,0,intergenic,nan,nan,12621,0,230,0.030744553,0.030281408,96.92554471327362,230.0,5.4424176,0,1,0,True,0.15238864042215383,0.885053287565985,0,0,0
chr1:26417047-26417608,562,0,1,0,intron,LIN28A,ENSG00000131914,6229,0,345,0.04611683,0.04508505,95.38831706991044,345.0,5.846439,1,1,1,True,0.27938816630797164,1.043019988677083,0,0,0
chr1:26431812-26432454,643,1,1,1,exon,DHDDS,ENSG00000117682,0,0,500,0.066835985,0.06469724,93.31640155059485,500.0,6.216606,0,1,0,True,0.3727294441011473,1.1740222330234122,0,1,0
chr1:26471837-26473304,1468,1,1,1,exon,HMGN2,ENSG00000198830,0,0,853,0.11402219,0.10797706,88.59778104531479,853.0,6.7499313,1,1,1,True,0.5459746309298802,1.254093852341054,1,1,1
chr1:26483934-26484313,380,0,0,0,intergenic,nan,nan,10504,0,211,0.028204786,0.027814355,97.17952145435105,211.0,5.3565865,0,1,1,True,0.16147321627999964,0.9224487241569338,0,0,0
chr1:26500034-26501352,1319,0,0,0,intergenic,nan,nan,26604,0,798,0.10667023,0.10135572,89.33297687474936,798.0,6.683361,1,1,1,True,0.46030969355161,1.2504139701900914,1,1,0
chr1:26541915-26542642,728,0,1,1,promoter,RPS6KA1,ENSG00000117676,469,0,291,0.038898543,0.038161058,96.1101457024462,291.0,5.676754,0,1,0,True,0.38709468318124735,1.1034305034993153,0,1,0
chr1:26620237-26621666,1430,0,0,0,intergenic,nan,nan,47966,0,809,0.108140625,0.1026835,89.18593770886245,809.0,6.6970344,0,1,0,True,0.5372273962230245,1.2903246006088689,0,1,0
chr1:26695369-26696130,762,1,1,1,exon,ARID1A,ENSG00000117713,0,0,555,0.07418794,0.07156497,92.58120572116027,555.0,6.3207684,0,1,0,True,0.44957807297010616,1.221257116556635,0,1,0
