uniprot,protein_name,transmembrane,peripheral,secreted,secreted_desc,secreted_highlight,receptor,receptor_desc,integrin,other,other_desc,tags,tags_reason,tags_description,pfam
Q8IWU6,SULF1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8IWU5,SULF2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P55854,SUMO3_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8IX01,SUGP2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
A0A0B4J234,TVA2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
A0A075B6U4,TVA7_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
A0A0B4J262,TVA86_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
A0A0B4J271,TVAL3_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P01733,TVBL3_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9NSE4,SYIM_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P25490,TYY1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
A6NIH7,U119B_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q6R6M4,U17L2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P0C7H9,U17L7_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P0C7I0,U17L8_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
D6RJB6,U17LK_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
D6RA61,U17LM_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8WU68,U2AF4_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q15695,U2AFL_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q5T160,SYRM_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
O43818,U3IP2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
O75643,U520_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q15029,U5S1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
A6NN06,U633A_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q5VV11,U633B_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q5XG85,U633C_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q16222,UAP1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P60604,UB2G2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9Y385,UB2J1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8N2K1,UB2J2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
A0A1B0GUS4,UB2L5_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
O14933,UB2L6_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q7Z7E8,UB2Q1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8WVN8,UB2Q2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P49427,UB2R1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P41226,UBA7_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8NBM4,UBAC2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8TB05,UBAD1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8IYN6,UBAD2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P0CG47,UBB_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P61081,UBC12_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8N2H4,SYS1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8WVY7,UBCP1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P0CG48,UBC_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
O15205,UBD_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
O00762,UBE2C_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q969M7,UBE2F_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P62256,UBE2H_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9C0C9,UBE2O_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q5VVX9,UBE2U_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q96B02,UBE2W_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9BW92,SYTM_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
O00445,SYT5_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q7L8C5,SYT13_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q86Y82,STX12_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8NFX7,STXB6_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P61956,SUMO2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q6EEV6,SUMO4_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8IWZ8,SUGP1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8NBK3,SUMF1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8NBJ7,SUMF2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
O75486,SUPT3_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9NX95,SYBU_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q6PIF2,SYCE2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
A1L190,SYCE3_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9HA77,SYCM_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q0VAF6,SYCN_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q15431,SYCP1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P14868,SYDC_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q6ZW31,SYDE1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
A0A0B4J244,TVA3_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
A0A0B4J235,TVAM2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
A0A075B6N2,TVBT1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9P2J5,SYLC_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q96J42,TXD15_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9BRA2,TXD17_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9NUQ3,TXLNG_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P83876,TXN4A_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9NX01,TXN4B_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8N427,TXND3_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q6A555,TXND8_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P53007,TXTP_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P07101,TY3H_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P63313,TYB10_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P62328,TYB4_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9NUW8,TYDP1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q96GW9,SYMM_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
O95551,TYDP2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q2T9J0,TYSD1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
O15061,SYNEM_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
O43426,SYNJ1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P17600,SYN1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q16143,SYUB_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P23381,SYWC_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8IYT8,ULK2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q96C45,ULK4_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9Y2Z4,SYYM_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9NUM4,T106B_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9NYV9,T2R13_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9NYV8,T2R14_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
O75563,SKAP2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8IX21,SLF2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q1XH10,SKDA1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q92581,SL9A6_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P0DP57,SLUR2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q3KNW1,SNAI3_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q13485,SMAD4_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9HBX3,SNIT1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
A2RU48,SMCO3_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q96KB5,TOPK_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9NRS6,SNX15_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q15036,SNX17_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q5VWJ9,SNX30_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9UNH7,SNX6_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9UNH6,SNX7_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P00441,SODC_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q6ZRS2,SRCAP_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9NP77,SSU72_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9NY57,ST32B_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8IZP2,ST134_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9H668,STN1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P0CL83,ST3L1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P0CL84,ST3L2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
H3BQB6,STMD1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9Y6Q2,STON1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P0DMM9,ST1A3_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q93045,STMN2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q6NZ63,STEAL_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P61266,STX1B_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q13190,STX5_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9UMX1,SUFU_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
G2XKQ0,SUMO5_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
O75683,SURF6_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8IYB8,SUV3_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q7L0J3,SV2A_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q7L1I2,SV2B_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9H5I1,SUV92_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8N434,SVOPL_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8N4V2,SVOP_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q1ZZU3,SWI5_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P49588,SYAC_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8WUJ0,STYX_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q06330,SUH_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9UH99,SUN2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8TAQ9,SUN3_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8TC36,SUN5_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8NHH1,TTL11_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q14166,TTL12_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
A6NNM8,TTL13_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9BWV7,TTLL2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8N841,TTLL6_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q6ZT98,TTLL7_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
A6PVC2,TTLL8_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8NG68,TTL_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P49590,SYHM_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P12081,SYHC_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P01858,TUFT_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9NRJ4,TULP4_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q2TAM9,TUSC1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
O75896,TUSC2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q5TAX3,TUT4_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q5VYS8,TUT7_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
A6NH52,TV23A_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9NYZ1,TV23B_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q96ET8,TV23C_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
A0A0B4J264,TV381_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
A0JD32,TV382_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
A0A0B4J240,TVA10_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
A0A0B4J248,TVA11_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
A0A0B4J238,TVA12_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
A0A0A6YYC5,TVA14_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
A0A0A6YYK6,TVA16_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
A0A0B4J275,TVA17_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
A0A075B6X5,TVA18_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
A0A0A6YYK7,TVA19_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
A0A0B4J274,TVA20_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
A0A0B4J279,TVA21_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
A0A0B4J277,TVA22_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
A0A075B6W5,TVA23_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
A0A0B4J272,TVA24_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9BXU2,TX13B_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
O95881,TXD12_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
O14604,TYB4Y_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P29597,TYK2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P19971,TYPH_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9H1A3,METL9_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8N468,MFD4A_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9GZY8,MFF_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q14CX5,MF13A_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
A8MTQ0,NOTO_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8IWI9,MGAP_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P61326,MGN_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P61580,NP10_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q99457,NP1L3_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q99733,NP1L4_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8IXF0,NPAS3_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q14207,NPAT_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
A6NJU9,NPB13_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q96NR2,MHAS1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9H1L0,MI1HG_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9BY65,NPCR1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9NQX5,NPDC1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
C9JG80,NPIB4_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9BXD5,NPL_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9HAP2,MLXIP_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q96EY8,MMAB_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9Y4U1,MMAC_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9H3L0,MMAD_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
A0A0U1RRL7,MMPOS_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9BU76,MMTA2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q6ZRQ5,MMS22_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9NWW6,NRK1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9NPI5,NRK2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P54845,NRL_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9Y4C0,NRX3A_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P61970,NTF2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P78549,NTH_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q86TA1,MOB3B_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q5VZ52,MORN5_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
O95396,MOCS3_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8NDA8,MROH1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9UKD2,MRT4_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
O15439,MRP4_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q6P1R3,MSD2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8IWA4,MFN1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q86XN8,MEX3D_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q6ZSS7,MFSD6_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8IWD5,MFS6L_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9H3U5,MFSD1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q2M2H8,MGAL_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P51513,NOVA1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
